date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,mom_score,slope_score,turnover_score,strength_score,breadth_score,mf_score,score_bucket
20260303,801720.SI,建筑装饰,5.72,4.56,-2.02,BULL,0,1,0,4.36,5.21,9.37,4.952775222324441,2.93,5.0,"(5.5, 5.8]"
20260303,801730.SI,电力设备,5.84,6.65,-1.51,BULL,0,1,0,4.3,5.41,9.54,5.1429009506286425,3.86,5.0,"(5.8, 6.1]"
20260303,801740.SI,国防军工,5.71,1.92,-0.95,BULL,0,1,0,4.66,5.48,8.19,5.209444955535113,3.08,5.0,"(5.5, 5.8]"
20260303,801750.SI,计算机,4.68,5.59,-8.87,BULL,0,0,1,1.67,4.71,9.39,4.477460901563938,1.32,5.0,"(4.6, 4.9]"
20260303,801760.SI,传媒,3.9,2.18,-10.9,BULL,0,0,1,1.36,4.23,7.13,4.021159153633856,0.44,5.0,"(3.8, 4.1]"
20260303,801770.SI,通信,6.35,2.17,4.76,BULL,0,1,0,6.34,5.35,9.2,5.085863232137382,3.33,5.0,"(6.1, 6.4]"
20260303,801780.SI,银行,5.81,-0.49,1.54,BULL,0,1,0,5.73,5.04,8.19,4.79116835326587,4.62,5.0,"(5.8, 6.1]"
20260303,801790.SI,非银金融,4.63,-1.59,-4.89,BULL,0,0,1,2.27,4.51,8.77,4.287335173259737,1.35,5.0,"(4.4, 4.6]"
20260303,801880.SI,汽车,5.16,1.77,-4.28,BULL,0,1,0,2.58,5.16,9.34,4.905243790248391,1.39,5.0,"(4.9, 5.2]"
20260303,801890.SI,机械设备,5.88,3.38,-0.14,BULL,0,1,0,4.61,5.6,8.84,5.323520392517633,2.96,5.0,"(5.8, 6.1]"
20260303,801950.SI,煤炭,7.19,-1.98,14.9,BULL,1,0,0,9.23,6.19,7.0,5.884391291015028,10.0,5.0,"(6.9, 7.2]"
20260303,801960.SI,石油石化,7.39,-10.55,23.52,BULL,1,0,0,10.0,6.12,7.04,5.817847286108556,9.23,5.0,"(7.2, 7.5]"
20260303,801970.SI,环保,5.97,4.37,0.73,BULL,0,1,0,5.52,5.6,7.94,5.323520392517633,4.17,5.0,"(5.8, 6.1]"
20260303,801980.SI,美容护理,5.18,0.54,-4.07,BULL,0,1,0,2.62,5.03,9.69,4.781662066850661,0.71,5.0,"(4.9, 5.2]"
20260304,801010.SI,农林牧渔,6.28,2.23,3.35,BULL,0,1,0,7.26,5.07,8.07,4.862632262855021,5.22,5.0,"(6.1, 6.4]"
20260304,801030.SI,基础化工,6.42,4.28,1.79,BULL,0,1,0,5.61,5.71,9.68,5.476455664872223,3.35,5.0,"(6.4, 6.7]"
20260304,801040.SI,钢铁,6.87,-0.75,4.78,BULL,0,1,0,6.58,5.93,9.94,5.6874574593156355,7.03,5.0,"(6.7, 6.9]"
20260304,801050.SI,有色金属,5.73,-2.63,-1.78,BULL,0,1,0,4.98,5.05,8.83,4.843450281541983,5.56,5.0,"(5.5, 5.8]"
20260304,801080.SI,电子,5.04,2.65,-7.33,BULL,0,1,0,2.61,5.01,9.01,4.805086318915908,2.34,5.0,"(4.9, 5.2]"
20260304,801110.SI,家用电器,4.78,2.54,-4.54,BULL,0,0,1,2.32,4.86,8.5,4.661221459068127,0.82,5.0,"(4.6, 4.9]"
20260304,801120.SI,食品饮料,4.83,1.18,-0.88,BULL,0,0,1,2.96,4.64,8.33,4.450219664624713,1.25,5.0,"(4.6, 4.9]"
20260304,801130.SI,纺织服饰,4.65,2.88,-4.36,BULL,0,0,1,2.35,4.69,8.22,4.498174617907307,1.45,5.0,"(4.6, 4.9]"
20260304,801140.SI,轻工制造,4.96,4.03,-3.15,BULL,0,0,1,2.53,5.12,8.49,4.910587216137615,1.65,5.0,"(4.9, 5.2]"
20260304,801150.SI,医药生物,4.52,4.09,-8.34,BULL,0,0,1,1.75,4.61,8.68,4.421446692655157,1.26,5.0,"(4.4, 4.6]"
20260304,801160.SI,公用事业,6.65,4.37,5.57,BULL,0,1,0,7.84,5.58,7.84,5.351772786337479,8.42,5.0,"(6.4, 6.7]"
20260304,801170.SI,交通运输,5.79,-0.27,1.87,BULL,0,1,0,5.41,5.43,7.52,5.207907926489696,4.14,5.0,"(5.5, 5.8]"
20260304,801180.SI,房地产,4.37,1.56,-4.97,BULL,0,0,1,2.25,4.64,7.12,4.450219664624713,0.62,5.0,"(4.4, 4.6]"
20260304,801200.SI,商贸零售,4.03,1.42,-10.53,BULL,0,0,1,1.42,4.02,8.17,3.855578243920549,0.77,5.0,"(3.8, 4.1]"
20260304,801210.SI,社会服务,4.38,2.97,-6.09,BULL,0,0,1,2.09,4.64,7.38,4.450219664624713,1.25,5.0,"(4.4, 4.6]"
20260304,801230.SI,综合,7.53,0.74,11.0,BULL,1,0,0,7.48,7.14,8.95,6.847967328754407,2.86,5.0,"(7.5, 7.8]"
20260304,801710.SI,建筑材料,6.13,0.16,5.35,BULL,0,1,0,5.71,5.96,7.5,5.716230431285192,2.39,5.0,"(6.1, 6.4]"
20260304,801720.SI,建筑装饰,5.75,6.54,-1.47,BULL,0,1,0,4.32,5.21,9.49,4.996906132046284,3.03,5.0,"(5.5, 5.8]"
20260304,801730.SI,电力设备,6.01,8.9,-0.66,BULL,0,1,0,4.61,5.39,9.95,5.169543963863621,5.03,5.0,"(5.8, 6.1]"
20260304,801740.SI,国防军工,6.25,-0.79,-1.27,BULL,0,1,0,5.13,5.56,9.96,5.332590805024441,3.85,5.0,"(6.1, 6.4]"
20260304,801750.SI,计算机,4.3,5.83,-9.73,BULL,0,0,1,1.54,4.63,7.86,4.440628673968194,1.23,5.0,"(4.1, 4.4]"
20260304,801760.SI,传媒,2.66,1.85,-12.08,BULL,0,0,1,1.19,3.88,2.0,3.721304374729286,0.22,5.0,"(2.6, 2.9]"
20260304,801770.SI,通信,5.84,4.06,1.13,BULL,0,1,0,5.17,5.32,8.43,5.10240702926799,2.96,5.0,"(5.8, 6.1]"
20260304,801780.SI,银行,5.6,1.46,0.53,BULL,0,1,0,4.57,4.99,8.92,4.7859043376028705,3.08,5.0,"(5.5, 5.8]"
20260304,801790.SI,非银金融,4.64,0.89,-6.78,BULL,0,0,1,1.98,4.35,9.59,4.172080935585669,0.96,5.0,"(4.6, 4.9]"
20260304,801880.SI,汽车,4.87,2.51,-5.04,BULL,0,0,1,2.32,5.11,8.34,4.900996225481096,1.33,5.0,"(4.6, 4.9]"
20260304,801890.SI,机械设备,5.9,3.69,-1.32,BULL,0,1,0,4.24,5.56,9.5,5.332590805024441,2.83,5.0,"(5.8, 6.1]"
20260304,801950.SI,煤炭,7.62,1.49,16.42,BULL,1,0,0,9.31,6.3,8.72,6.04232411360683,9.68,5.0,"(7.5, 7.8]"
20260304,801960.SI,石油石化,7.36,-7.03,21.13,BULL,1,0,0,10.0,6.38,6.17,6.119052038858981,9.23,5.0,"(7.2, 7.5]"
20260304,801970.SI,环保,6.3,4.84,1.35,BULL,0,1,0,5.59,5.62,9.34,5.390136748963553,4.03,5.0,"(6.1, 6.4]"
20260304,801980.SI,美容护理,4.74,1.57,-3.74,BULL,0,0,1,2.52,4.9,7.93,4.699585421694202,1.43,5.0,"(4.6, 4.9]"
20260305,801010.SI,农林牧渔,5.8,5.72,0.41,BULL,0,1,0,5.15,5.07,8.82,4.883179021935003,3.91,5.0,"(5.8, 6.1]"
20260305,801030.SI,基础化工,6.48,3.81,1.01,BULL,0,1,0,5.68,5.77,9.74,5.557385198533523,3.76,5.0,"(6.4, 6.7]"
20260305,801040.SI,钢铁,6.7,-0.49,3.0,BULL,0,1,0,6.36,6.08,9.02,5.855962219598583,6.76,5.0,"(6.7, 6.9]"
20260305,801050.SI,有色金属,5.48,-2.77,-7.87,BULL,0,1,0,4.05,5.36,8.17,5.1624930093829615,6.05,5.0,"(5.2, 5.5]"
20260305,801080.SI,电子,5.43,-0.46,-5.85,BULL,0,1,0,3.65,5.12,9.12,4.931336605977754,4.04,5.0,"(5.2, 5.5]"
20260305,801110.SI,家用电器,4.96,1.6,-2.38,BULL,0,0,1,2.8,4.72,9.0,4.546075933635742,1.84,5.0,"(4.9, 5.2]"
20260305,801120.SI,食品饮料,4.41,0.68,-0.11,BULL,0,0,1,3.12,4.33,6.76,4.1704467781022805,1.09,5.0,"(4.4, 4.6]"
20260305,801130.SI,纺织服饰,4.38,2.03,-5.28,BULL,0,0,1,2.22,4.6,7.27,4.430497731933139,1.45,5.0,"(4.4, 4.6]"
20260305,801140.SI,轻工制造,5.08,1.59,-1.53,BULL,0,1,0,3.42,4.99,8.04,4.8061268874666006,2.47,5.0,"(4.9, 5.2]"
20260305,801150.SI,医药生物,4.43,2.49,-6.14,BULL,0,0,1,2.09,4.53,7.9,4.3630771142732865,1.4,5.0,"(4.4, 4.6]"
20260305,801160.SI,公用事业,6.78,5.34,6.99,BULL,0,1,0,8.05,5.7,7.86,5.4899645808736715,8.68,5.0,"(6.7, 6.9]"
20260305,801170.SI,交通运输,6.04,-0.06,2.25,BULL,0,1,0,5.38,5.37,8.96,5.172124526191512,4.14,5.0,"(5.8, 6.1]"
20260305,801180.SI,房地产,4.18,0.48,-5.13,BULL,0,0,1,2.39,4.51,6.25,4.343814080656186,0.78,5.0,"(4.1, 4.4]"
20260305,801200.SI,商贸零售,3.96,-0.08,-9.43,BULL,0,0,1,1.78,3.93,7.51,3.7851861057602685,0.77,5.0,"(3.8, 4.1]"
20260305,801210.SI,社会服务,4.8,1.47,-4.08,BULL,0,0,1,2.66,4.54,8.89,4.372708631081837,1.56,5.0,"(4.6, 4.9]"
20260305,801230.SI,综合,7.31,1.6,14.06,BULL,1,0,0,7.88,7.1,7.31,6.8383769340707135,2.86,5.0,"(7.2, 7.5]"
20260305,801710.SI,建筑材料,5.89,-0.66,3.2,BULL,0,1,0,5.37,5.84,7.05,5.624805816193375,1.52,5.0,"(5.8, 6.1]"
20260305,801720.SI,建筑装饰,6.16,5.65,0.04,BULL,0,1,0,5.41,5.24,9.82,5.046914807680358,3.74,5.0,"(6.1, 6.4]"
20260305,801730.SI,电力设备,6.42,6.31,2.49,BULL,0,1,0,6.15,5.41,9.61,5.210650593425713,6.32,5.0,"(6.4, 6.7]"
20260305,801740.SI,国防军工,6.35,-3.49,0.82,BULL,0,1,0,5.57,5.61,9.62,5.403280929596718,3.69,5.0,"(6.1, 6.4]"
20260305,801750.SI,计算机,4.79,3.55,-7.26,BULL,0,0,1,2.3,4.6,9.21,4.430497731933139,1.6,5.0,"(4.6, 4.9]"
20260305,801760.SI,传媒,3.35,-0.92,-9.19,BULL,0,0,1,1.87,3.58,5.17,3.4480830174610078,0.33,5.0,"(3.2, 3.5]"
20260305,801770.SI,通信,6.56,-0.37,3.12,BULL,0,1,0,6.59,5.38,9.7,5.181756043000062,3.95,5.0,"(6.4, 6.7]"
20260305,801780.SI,银行,5.82,1.16,2.07,BULL,0,1,0,5.55,4.95,8.65,4.767600820232399,4.36,5.0,"(5.8, 6.1]"
20260305,801790.SI,非银金融,4.37,0.1,-6.22,BULL,0,0,1,2.09,4.22,8.34,4.064500093208227,0.96,5.0,"(4.4, 4.6]"
20260305,801880.SI,汽车,5.14,0.08,-2.86,BULL,0,1,0,3.44,5.08,8.08,4.892810538743554,1.85,5.0,"(4.9, 5.2]"
20260305,801890.SI,机械设备,6.36,-0.28,1.78,BULL,0,1,0,5.5,5.53,9.98,5.326228795128317,3.73,5.0,"(6.1, 6.4]"
20260305,801950.SI,煤炭,7.62,5.99,12.37,BULL,1,0,0,8.44,6.45,9.62,6.212328341514945,9.35,5.0,"(7.5, 7.8]"
20260305,801960.SI,石油石化,7.34,-4.83,14.87,BULL,1,0,0,8.85,6.62,7.19,6.3760641272603,8.85,5.0,"(7.2, 7.5]"
20260305,801970.SI,环保,6.57,3.35,2.54,BULL,0,1,0,6.17,5.65,9.73,5.44180699683092,5.14,5.0,"(6.4, 6.7]"
20260305,801980.SI,美容护理,4.78,0.24,-2.09,BULL,0,0,1,2.96,4.74,7.81,4.565338967252843,1.43,5.0,"(4.6, 4.9]"
20260306,801010.SI,农林牧渔,6.51,1.01,2.64,BULL,0,1,0,7.4,5.21,8.69,4.998761993190962,7.1,5.0,"(6.4, 6.7]"
20260306,801030.SI,基础化工,6.87,0.57,4.82,BULL,0,1,0,7.02,5.87,9.43,5.632002476013619,6.44,5.0,"(6.7, 6.9]"
20260306,801040.SI,钢铁,6.59,-1.67,3.12,BULL,0,1,0,6.4,6.24,8.09,5.987000928505108,8.38,5.0,"(6.4, 6.7]"
20260306,801050.SI,有色金属,5.23,-3.69,-10.98,BULL,0,1,0,3.33,5.72,7.12,5.488084184463014,5.68,5.0,"(5.2, 5.5]"
20260306,801080.SI,电子,5.59,-1.23,-2.42,BULL,0,1,0,4.2,5.13,9.09,4.922005571030641,4.17,5.0,"(5.5, 5.8]"
20260306,801110.SI,家用电器,5.27,0.52,-2.48,BULL,0,1,0,3.35,4.64,9.98,4.451872485298669,3.27,5.0,"(5.2, 5.5]"
20260306,801120.SI,食品饮料,4.7,0.27,-5.07,BULL,0,0,1,2.98,4.27,8.59,4.09687403280718,3.59,5.0,"(4.6, 4.9]"
20260306,801130.SI,纺织服饰,4.78,-0.57,-3.16,BULL,0,0,1,3.54,4.59,7.33,4.403899721448468,3.23,5.0,"(4.6, 4.9]"
20260306,801140.SI,轻工制造,5.24,-0.14,-0.49,BULL,0,1,0,4.17,4.9,7.96,4.701330857319716,2.99,5.0,"(5.2, 5.5]"
20260306,801150.SI,医药生物,5.23,-0.22,-4.07,BULL,0,1,0,3.54,4.54,9.7,4.3559269575982675,2.8,5.0,"(5.2, 5.5]"
20260306,801160.SI,公用事业,7.05,3.07,7.83,BULL,1,0,0,8.15,5.83,8.75,5.5936242649334575,9.08,5.0,"(6.9, 7.2]"
20260306,801170.SI,交通运输,6.35,-1.21,2.88,BULL,0,1,0,5.97,5.34,9.72,5.123491179201486,6.32,5.0,"(6.1, 6.4]"
20260306,801180.SI,房地产,4.42,-0.53,-6.54,BULL,0,0,1,2.74,4.52,6.94,4.336737852058186,2.34,5.0,"(4.4, 4.6]"
20260306,801200.SI,商贸零售,4.12,-1.69,-8.77,BULL,0,0,1,2.35,3.92,7.45,3.7610646858557724,0.92,5.0,"(4.1, 4.4]"
20260306,801210.SI,社会服务,4.83,-0.82,-2.86,BULL,0,0,1,3.63,4.52,7.65,4.336737852058186,2.81,5.0,"(4.6, 4.9]"
20260306,801230.SI,综合,7.63,-4.3,17.97,BULL,1,0,0,8.62,6.99,8.09,6.706592386258125,5.71,5.0,"(7.5, 7.8]"
20260306,801710.SI,建筑材料,5.76,-1.29,2.07,BULL,0,1,0,5.16,5.75,6.98,5.516867842773135,3.48,5.0,"(5.5, 5.8]"
20260306,801720.SI,建筑装饰,6.48,4.12,2.59,BULL,0,1,0,6.97,5.32,8.9,5.1043020736614055,6.06,5.0,"(6.4, 6.7]"
20260306,801730.SI,电力设备,6.66,4.55,5.36,BULL,0,1,0,6.98,5.39,9.64,5.1714639430516876,7.13,5.0,"(6.7, 6.9]"
20260306,801740.SI,国防军工,6.38,-6.64,3.27,BULL,0,1,0,6.1,5.61,9.0,5.382544103992572,4.92,5.0,"(6.4, 6.7]"
20260306,801750.SI,计算机,5.02,-0.92,-5.7,BULL,0,1,0,3.26,4.64,8.85,4.451872485298669,2.36,5.0,"(4.9, 5.2]"
20260306,801760.SI,传媒,2.62,-3.23,-11.74,BULL,0,0,1,1.79,3.44,2.0,3.300526152893841,0.22,5.0,"(2.6, 2.9]"
20260306,801770.SI,通信,5.99,-0.12,3.02,BULL,0,1,0,6.05,5.39,7.68,5.1714639430516876,4.07,5.0,"(5.8, 6.1]"
20260306,801780.SI,银行,5.52,1.39,0.68,BULL,0,1,0,5.45,4.95,7.29,4.749303621169917,4.1,5.0,"(5.5, 5.8]"
20260306,801790.SI,非银金融,4.65,-1.93,-7.28,BULL,0,0,1,2.5,4.23,9.16,4.05849582172702,1.54,5.0,"(4.6, 4.9]"
20260306,801880.SI,汽车,5.38,-1.9,-0.54,BULL,0,1,0,4.34,5.03,8.09,4.826060043330239,2.72,5.0,"(5.2, 5.5]"
20260306,801890.SI,机械设备,6.37,-2.44,4.47,BULL,0,1,0,6.18,5.47,9.19,5.248220365212008,4.66,5.0,"(6.1, 6.4]"
20260306,801950.SI,煤炭,7.35,5.03,11.3,BULL,1,0,0,8.0,6.56,8.68,6.294026617146394,9.35,5.0,"(7.2, 7.5]"
20260306,801960.SI,石油石化,7.38,-4.33,10.09,BULL,1,0,0,7.68,6.84,8.64,6.562674094707521,9.23,5.0,"(7.2, 7.5]"
20260306,801970.SI,环保,6.76,0.79,5.61,BULL,0,1,0,7.27,5.71,8.9,5.478489631692974,7.36,5.0,"(6.7, 6.9]"
20260306,801980.SI,美容护理,4.88,-1.22,-1.94,BULL,0,0,1,3.82,4.68,7.19,4.49025069637883,0.71,5.0,"(4.6, 4.9]"
20260309,801010.SI,农林牧渔,6.47,1.5,2.2,BULL,0,1,0,7.33,5.37,8.18,5.184689174037623,7.1,5.0,"(6.4, 6.7]"
20260309,801030.SI,基础化工,6.52,-0.35,3.83,BULL,0,1,0,6.41,5.94,8.37,5.735019309829327,5.21,5.0,"(6.4, 6.7]"
20260309,801040.SI,钢铁,6.77,-4.16,5.44,BULL,0,1,0,6.53,6.29,8.62,6.072941323034757,6.76,5.0,"(6.7, 6.9]"
20260309,801050.SI,有色金属,5.87,-5.36,-4.36,BULL,0,1,0,4.13,5.8,8.92,5.599850504547153,5.43,5.0,"(5.8, 6.1]"
20260309,801080.SI,电子,5.32,2.46,-4.92,BULL,0,1,0,3.16,5.11,9.3,4.933661392799303,2.98,5.0,"(5.2, 5.5]"
20260309,801110.SI,家用电器,4.98,1.71,-3.4,BULL,0,0,1,2.75,4.5,9.73,4.34471159835555,1.63,5.0,"(4.9, 5.2]"
20260309,801120.SI,食品饮料,4.84,2.89,-2.95,BULL,0,0,1,3.2,4.11,9.28,3.968169926498069,2.34,5.0,"(4.6, 4.9]"
20260309,801130.SI,纺织服饰,4.87,0.09,-3.76,BULL,0,0,1,3.14,4.53,8.52,4.373676342344587,2.58,5.0,"(4.6, 4.9]"
20260309,801140.SI,轻工制造,5.43,1.38,-1.82,BULL,0,1,0,3.67,4.81,9.84,4.6440139529089315,2.58,5.0,"(5.2, 5.5]"
20260309,801150.SI,医药生物,5.19,1.05,-3.74,BULL,0,1,0,3.34,4.5,9.89,4.34471159835555,2.62,5.0,"(4.9, 5.2]"
20260309,801160.SI,公用事业,6.98,-0.01,9.11,BULL,0,1,0,8.31,5.94,7.84,5.735019309829327,8.68,5.0,"(6.9, 7.2]"
20260309,801170.SI,交通运输,5.56,1.91,0.7,BULL,0,1,0,4.1,5.23,8.79,5.049520368755451,4.6,5.0,"(5.5, 5.8]"
20260309,801180.SI,房地产,4.47,1.67,-5.68,BULL,0,0,1,2.5,4.41,7.75,4.257817366388439,1.41,5.0,"(4.4, 4.6]"
20260309,801200.SI,商贸零售,4.21,0.53,-8.46,BULL,0,0,1,2.25,3.83,8.27,3.697832315933724,0.92,5.0,"(4.1, 4.4]"
20260309,801210.SI,社会服务,4.79,0.57,-3.47,BULL,0,0,1,3.32,4.46,8.03,4.306091939703501,2.19,5.0,"(4.6, 4.9]"
20260309,801230.SI,综合,7.85,-6.64,21.71,BULL,1,0,0,9.23,6.89,8.48,6.652236202815497,2.86,5.0,"(7.8, 8.1]"
20260309,801710.SI,建筑材料,5.63,-1.05,1.59,BULL,0,1,0,4.55,5.57,7.63,5.377787467297869,2.39,5.0,"(5.5, 5.8]"
20260309,801720.SI,建筑装饰,6.2,2.77,2.27,BULL,0,1,0,6.53,5.37,8.0,5.184689174037623,5.05,5.0,"(6.1, 6.4]"
20260309,801730.SI,电力设备,6.75,2.95,7.07,BULL,0,1,0,7.7,5.37,9.02,5.184689174037623,7.08,5.0,"(6.7, 6.9]"
20260309,801740.SI,国防军工,6.15,-4.69,2.79,BULL,0,1,0,5.22,5.51,9.38,5.319857979319796,2.92,5.0,"(6.1, 6.4]"
20260309,801750.SI,计算机,5.44,-2.26,-2.27,BULL,0,1,0,4.44,4.68,9.02,4.518500062289772,3.35,5.0,"(5.2, 5.5]"
20260309,801760.SI,传媒,3.39,-2.62,-11.63,BULL,0,0,1,1.95,3.33,5.86,3.215086582783107,0.55,5.0,"(3.2, 3.5]"
20260309,801770.SI,通信,5.92,3.05,-2.77,BULL,0,1,0,4.23,5.43,9.89,5.242618662015697,3.09,5.0,"(5.8, 6.1]"
20260309,801780.SI,银行,5.84,2.41,0.45,BULL,0,1,0,4.77,4.92,9.95,4.750218014202067,2.31,5.0,"(5.8, 6.1]"
20260309,801790.SI,非银金融,4.65,-0.57,-7.47,BULL,0,0,1,2.08,4.14,9.95,3.997134670487106,0.96,5.0,"(4.6, 4.9]"
20260309,801880.SI,汽车,5.39,0.09,-1.73,BULL,0,1,0,3.38,4.92,9.77,4.750218014202067,1.84,5.0,"(5.2, 5.5]"
20260309,801890.SI,机械设备,6.13,-1.25,2.43,BULL,0,1,0,5.05,5.37,9.86,5.184689174037623,3.69,5.0,"(6.1, 6.4]"
20260309,801950.SI,煤炭,7.49,0.03,14.44,BULL,1,0,0,8.81,6.67,7.87,6.439828080229226,9.03,5.0,"(7.2, 7.5]"
20260309,801960.SI,石油石化,7.22,-5.77,11.32,BULL,1,0,0,7.83,6.99,7.16,6.748785349445621,8.85,5.0,"(6.9, 7.2]"
20260309,801970.SI,环保,6.71,0.48,5.87,BULL,0,1,0,7.05,5.74,8.87,5.541921016569079,6.39,5.0,"(6.7, 6.9]"
20260309,801980.SI,美容护理,4.88,1.77,-2.54,BULL,0,0,1,2.92,4.5,8.95,4.34471159835555,1.43,5.0,"(4.6, 4.9]"
20260310,801010.SI,农林牧渔,6.91,0.15,5.57,BULL,0,1,0,7.6,5.4,9.76,5.293448014166456,7.39,5.0,"(6.7, 6.9]"
20260310,801030.SI,基础化工,6.98,-2.75,10.02,BULL,0,1,0,7.25,5.81,9.65,5.695357955982797,5.41,5.0,"(6.9, 7.2]"
20260310,801040.SI,钢铁,6.99,-4.24,11.53,BULL,0,1,0,7.26,6.14,8.84,6.018846445737415,4.59,5.0,"(6.9, 7.2]"
20260310,801050.SI,有色金属,5.87,-7.96,4.68,BULL,0,1,0,5.72,5.67,6.73,5.558120414874779,6.05,5.0,"(5.8, 6.1]"
20260310,801080.SI,电子,6.13,-3.86,2.46,BULL,0,1,0,5.58,5.07,9.75,4.9699595244118395,4.85,5.0,"(6.1, 6.4]"
20260310,801110.SI,家用电器,5.14,-0.63,-1.18,BULL,0,1,0,3.94,4.43,8.84,4.342587907918037,3.06,5.0,"(4.9, 5.2]"
20260310,801120.SI,食品饮料,4.52,2.95,-3.53,BULL,0,0,1,3.38,4.01,7.62,3.9308752845939794,3.28,5.0,"(4.4, 4.6]"
20260310,801130.SI,纺织服饰,4.98,-2.48,0.05,BULL,0,0,1,4.39,4.46,7.3,4.371995952441184,4.03,5.0,"(4.9, 5.2]"
20260310,801140.SI,轻工制造,5.79,-1.57,2.76,BULL,0,1,0,5.2,4.72,9.45,4.6268656716417915,3.81,5.0,"(5.5, 5.8]"
20260310,801150.SI,医药生物,5.42,-1.24,0.68,BULL,0,1,0,4.88,4.46,8.74,4.371995952441184,3.86,5.0,"(5.2, 5.5]"
20260310,801160.SI,公用事业,7.05,-0.69,10.46,BULL,1,0,0,8.27,6.0,8.0,5.881608904629395,8.42,5.0,"(6.9, 7.2]"
20260310,801170.SI,交通运输,5.91,0.35,3.33,BULL,0,1,0,4.89,5.09,9.6,4.98956488742727,5.52,5.0,"(5.8, 6.1]"
20260310,801180.SI,房地产,4.55,0.98,-1.33,BULL,0,0,1,3.58,4.25,6.85,4.166139640779155,2.19,5.0,"(4.4, 4.6]"
20260310,801200.SI,商贸零售,4.25,-1.54,-5.78,BULL,0,0,1,3.04,3.76,7.38,3.6858082469010878,1.54,5.0,"(4.1, 4.4]"
20260310,801210.SI,社会服务,5.01,-2.41,-0.32,BULL,0,1,0,4.53,4.42,7.3,4.332785226410321,4.06,5.0,"(4.9, 5.2]"
20260310,801230.SI,综合,7.84,-6.86,23.76,BULL,1,0,0,8.88,6.68,9.34,6.54819124715406,4.29,5.0,"(7.8, 8.1]"
20260310,801710.SI,建筑材料,6.05,-4.56,8.04,BULL,0,1,0,5.94,5.3,8.22,5.195421199089299,3.04,5.0,"(5.8, 6.1]"
20260310,801720.SI,建筑装饰,6.75,-0.27,7.07,BULL,0,1,0,8.06,5.38,8.32,5.273842651151025,7.07,5.0,"(6.7, 6.9]"
20260310,801730.SI,电力设备,7.1,-1.33,10.0,BULL,1,0,0,8.5,5.36,9.47,5.254237288135593,7.89,5.0,"(6.9, 7.2]"
20260310,801740.SI,国防军工,6.23,-8.64,6.32,BULL,0,1,0,6.29,5.38,8.39,5.273842651151025,4.15,5.0,"(6.1, 6.4]"
20260310,801750.SI,计算机,5.79,-5.58,1.72,BULL,0,1,0,5.53,4.67,9.09,4.577852264103212,4.48,5.0,"(5.5, 5.8]"
20260310,801760.SI,传媒,3.62,-4.37,-8.75,BULL,0,0,1,2.65,3.22,6.15,3.1564634454844427,0.66,5.0,"(3.5, 3.8]"
20260310,801770.SI,通信,6.74,-5.85,4.45,BULL,0,1,0,6.97,5.47,9.7,5.362066784720465,6.3,5.0,"(6.7, 6.9]"
20260310,801780.SI,银行,5.58,3.1,0.46,BULL,0,1,0,4.93,4.9,8.4,4.803313938780674,2.56,5.0,"(5.5, 5.8]"
20260310,801790.SI,非银金融,4.48,-0.21,-5.25,BULL,0,0,1,2.89,4.06,8.03,3.9798886921325574,0.96,5.0,"(4.4, 4.6]"
20260310,801880.SI,汽车,5.5,-2.84,2.8,BULL,0,1,0,5.03,4.81,8.05,4.715089805211232,3.33,5.0,"(5.2, 5.5]"
20260310,801890.SI,机械设备,6.53,-6.35,7.37,BULL,0,1,0,6.99,5.27,9.12,5.166013154566151,5.05,5.0,"(6.4, 6.7]"
20260310,801950.SI,煤炭,7.77,1.31,17.51,BULL,1,0,0,8.6,6.6,9.59,6.4697697950923345,8.06,5.0,"(7.5, 7.8]"
20260310,801960.SI,石油石化,7.35,-1.94,11.76,BULL,1,0,0,7.05,6.92,9.07,6.7834556033392355,7.31,5.0,"(7.2, 7.5]"
20260310,801970.SI,环保,7.22,-2.8,9.51,BULL,1,0,0,7.99,5.72,9.96,5.607133822413357,7.64,5.0,"(6.9, 7.2]"
20260310,801980.SI,美容护理,4.89,-0.97,0.04,BULL,0,0,1,4.11,4.38,7.44,4.293574500379458,1.43,5.0,"(4.6, 4.9]"
20260311,801010.SI,农林牧渔,6.82,-1.25,5.36,BULL,0,1,0,7.67,5.46,9.03,5.385300668151448,6.81,5.0,"(6.7, 6.9]"
20260311,801030.SI,基础化工,6.98,-4.91,8.81,BULL,0,1,0,7.64,5.79,9.07,5.710785873369392,6.29,5.0,"(6.9, 7.2]"
20260311,801040.SI,钢铁,6.65,-4.62,7.58,BULL,0,1,0,6.51,6.03,8.53,5.947502386255171,4.59,5.0,"(6.4, 6.7]"
20260311,801050.SI,有色金属,5.74,-8.15,0.98,BULL,0,1,0,5.04,5.62,7.18,5.543111676741967,5.68,5.0,"(5.5, 5.8]"
20260311,801080.SI,电子,5.9,-0.77,-0.46,BULL,0,1,0,4.83,5.07,9.65,5.00063633471206,4.6,5.0,"(5.8, 6.1]"
20260311,801110.SI,家用电器,5.34,-0.62,-1.48,BULL,0,1,0,4.2,4.4,9.5,4.339802736239263,2.45,5.0,"(5.2, 5.5]"
20260311,801120.SI,食品饮料,4.42,2.1,-4.94,BULL,0,0,1,3.24,3.96,7.39,3.9058224626153364,3.44,5.0,"(4.4, 4.6]"
