date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,score_bucket
20260113,801080.SI,电子,6.78,3.96,7.14,BULL,0,1,0,"(6.7, 6.9]"
20260113,801110.SI,家用电器,6.0,2.06,2.82,BULL,0,1,0,"(5.8, 6.1]"
20260113,801120.SI,食品饮料,5.64,-1.46,0.13,BULL,0,1,0,"(5.5, 5.8]"
20260113,801130.SI,纺织服饰,6.7,-0.42,7.12,BULL,0,1,0,"(6.7, 6.9]"
20260113,801140.SI,轻工制造,6.72,0.58,6.25,BULL,0,1,0,"(6.7, 6.9]"
20260113,801150.SI,医药生物,6.49,-3.96,7.4,BULL,0,1,0,"(6.4, 6.7]"
20260113,801160.SI,公用事业,6.03,1.43,0.94,BULL,0,1,0,"(5.8, 6.1]"
20260113,801170.SI,交通运输,6.32,1.05,3.49,BULL,0,1,0,"(6.1, 6.4]"
20260113,801180.SI,房地产,6.47,1.03,3.82,BULL,0,1,0,"(6.4, 6.7]"
20260113,801200.SI,商贸零售,6.88,-0.29,10.43,BULL,0,1,0,"(6.7, 6.9]"
20260113,801210.SI,社会服务,6.61,0.7,8.22,BULL,0,1,0,"(6.4, 6.7]"
20260113,801230.SI,综合,7.68,-2.77,15.75,BULL,1,0,0,"(7.5, 7.8]"
20260113,801710.SI,建筑材料,6.67,3.62,6.36,BULL,0,1,0,"(6.7, 6.9]"
20260113,801720.SI,建筑装饰,6.66,0.72,8.37,BULL,0,1,0,"(6.7, 6.9]"
20260113,801730.SI,电力设备,6.4,1.13,4.49,BULL,0,1,0,"(6.4, 6.7]"
20260113,801740.SI,国防军工,8.1,-6.15,25.83,BULL,1,0,0,"(7.8, 8.1]"
20260113,801750.SI,计算机,7.21,-4.73,17.19,BULL,1,0,0,"(6.9, 7.2]"
20260113,801760.SI,传媒,7.3,-6.52,24.91,BULL,1,0,0,"(7.2, 7.5]"
20260113,801770.SI,通信,5.98,-2.58,3.16,BULL,0,1,0,"(5.8, 6.1]"
20260113,801780.SI,银行,5.32,-3.75,-0.01,BULL,0,1,0,"(5.2, 5.5]"
20260113,801790.SI,非银金融,6.15,-2.84,6.22,BULL,0,1,0,"(6.1, 6.4]"
20260113,801880.SI,汽车,6.57,1.92,5.99,BULL,0,1,0,"(6.4, 6.7]"
20260113,801890.SI,机械设备,7.08,1.23,10.15,BULL,1,0,0,"(6.9, 7.2]"
20260113,801950.SI,煤炭,6.47,-0.6,4.05,BULL,0,1,0,"(6.4, 6.7]"
20260113,801960.SI,石油石化,6.67,2.95,9.91,BULL,0,1,0,"(6.7, 6.9]"
20260113,801970.SI,环保,6.42,2.33,4.08,BULL,0,1,0,"(6.4, 6.7]"
20260113,801980.SI,美容护理,6.58,0.11,5.91,BULL,0,1,0,"(6.4, 6.7]"
20260114,801010.SI,农林牧渔,5.75,-2.69,-0.0,BULL,0,1,0,"(5.5, 5.8]"
20260114,801030.SI,基础化工,6.91,5.7,11.27,BULL,0,1,0,"(6.7, 6.9]"
20260114,801040.SI,钢铁,6.44,0.68,7.53,BULL,0,1,0,"(6.4, 6.7]"
20260114,801050.SI,有色金属,7.83,3.93,21.51,BULL,1,0,0,"(7.8, 8.1]"
20260114,801080.SI,电子,6.89,5.25,11.29,BULL,0,1,0,"(6.7, 6.9]"
20260114,801110.SI,家用电器,6.06,1.11,3.09,BULL,0,1,0,"(5.8, 6.1]"
20260114,801120.SI,食品饮料,5.3,-2.25,-1.26,BULL,0,1,0,"(5.2, 5.5]"
20260114,801130.SI,纺织服饰,6.68,0.47,6.91,BULL,0,1,0,"(6.7, 6.9]"
20260114,801140.SI,轻工制造,6.71,0.96,6.47,BULL,0,1,0,"(6.7, 6.9]"
20260114,801150.SI,医药生物,6.53,-3.71,8.53,BULL,0,1,0,"(6.4, 6.7]"
20260114,801160.SI,公用事业,5.76,1.1,0.5,BULL,0,1,0,"(5.5, 5.8]"
20260114,801170.SI,交通运输,5.81,1.04,2.29,BULL,0,1,0,"(5.8, 6.1]"
20260114,801180.SI,房地产,6.22,2.88,3.55,BULL,0,1,0,"(6.1, 6.4]"
20260114,801200.SI,商贸零售,6.84,-1.88,9.41,BULL,0,1,0,"(6.7, 6.9]"
20260114,801210.SI,社会服务,6.58,-0.57,10.12,BULL,0,1,0,"(6.4, 6.7]"
20260114,801230.SI,综合,7.96,-5.21,20.49,BULL,1,0,0,"(7.8, 8.1]"
20260114,801710.SI,建筑材料,6.36,4.93,5.5,BULL,0,1,0,"(6.1, 6.4]"
20260114,801720.SI,建筑装饰,6.57,0.4,8.49,BULL,0,1,0,"(6.4, 6.7]"
20260114,801730.SI,电力设备,6.41,1.49,5.56,BULL,0,1,0,"(6.4, 6.7]"
20260114,801740.SI,国防军工,8.07,-5.57,23.96,BULL,1,0,0,"(7.8, 8.1]"
20260114,801750.SI,计算机,7.41,-7.27,22.76,BULL,1,0,0,"(7.2, 7.5]"
20260114,801760.SI,传媒,7.58,-8.24,28.95,BULL,1,0,0,"(7.5, 7.8]"
20260114,801770.SI,通信,6.3,-3.6,7.16,BULL,0,1,0,"(6.1, 6.4]"
20260114,801780.SI,银行,4.62,-3.46,-1.8,BULL,0,0,1,"(4.4, 4.6]"
20260114,801790.SI,非银金融,5.74,-2.78,3.68,BULL,0,1,0,"(5.5, 5.8]"
20260114,801880.SI,汽车,6.48,3.28,6.63,BULL,0,1,0,"(6.4, 6.7]"
20260114,801890.SI,机械设备,7.11,2.36,12.08,BULL,1,0,0,"(6.9, 7.2]"
20260114,801950.SI,煤炭,6.31,-1.56,3.28,BULL,0,1,0,"(6.1, 6.4]"
20260114,801960.SI,石油石化,6.62,3.2,9.93,BULL,0,1,0,"(6.4, 6.7]"
20260114,801970.SI,环保,6.42,2.1,4.92,BULL,0,1,0,"(6.4, 6.7]"
20260114,801980.SI,美容护理,6.49,0.07,6.52,BULL,0,1,0,"(6.4, 6.7]"
20260115,801010.SI,农林牧渔,5.19,-1.78,-0.17,BULL,0,1,0,"(4.9, 5.2]"
20260115,801030.SI,基础化工,7.33,5.49,14.75,BULL,1,0,0,"(7.2, 7.5]"
20260115,801040.SI,钢铁,6.72,3.19,8.73,BULL,0,1,0,"(6.7, 6.9]"
20260115,801050.SI,有色金属,7.9,2.14,26.74,BULL,1,0,0,"(7.8, 8.1]"
20260115,801080.SI,电子,7.42,3.74,14.88,BULL,1,0,0,"(7.2, 7.5]"
20260115,801110.SI,家用电器,6.19,1.39,3.25,BULL,0,1,0,"(6.1, 6.4]"
20260115,801120.SI,食品饮料,4.85,-1.98,-1.79,BULL,0,0,1,"(4.6, 4.9]"
20260115,801130.SI,纺织服饰,6.55,2.71,6.6,BULL,0,1,0,"(6.4, 6.7]"
20260115,801140.SI,轻工制造,6.46,2.95,7.03,BULL,0,1,0,"(6.4, 6.7]"
20260115,801150.SI,医药生物,6.69,-2.97,9.14,BULL,0,1,0,"(6.7, 6.9]"
20260115,801160.SI,公用事业,6.1,1.66,1.59,BULL,0,1,0,"(6.1, 6.4]"
20260115,801170.SI,交通运输,5.7,1.27,2.8,BULL,0,1,0,"(5.5, 5.8]"
20260115,801180.SI,房地产,6.5,3.2,5.07,BULL,0,1,0,"(6.4, 6.7]"
20260115,801200.SI,商贸零售,6.29,0.47,6.2,BULL,0,1,0,"(6.1, 6.4]"
20260115,801210.SI,社会服务,6.8,0.44,9.51,BULL,0,1,0,"(6.7, 6.9]"
20260115,801230.SI,综合,7.77,-0.74,19.82,BULL,1,0,0,"(7.5, 7.8]"
20260115,801710.SI,建筑材料,6.54,8.6,7.67,BULL,0,1,0,"(6.4, 6.7]"
20260115,801720.SI,建筑装饰,6.94,1.65,9.3,BULL,0,1,0,"(6.7, 6.9]"
20260115,801730.SI,电力设备,6.9,0.83,9.03,BULL,0,1,0,"(6.7, 6.9]"
20260115,801740.SI,国防军工,7.83,0.28,22.22,BULL,1,0,0,"(7.8, 8.1]"
20260115,801750.SI,计算机,7.76,-4.09,21.29,BULL,1,0,0,"(7.5, 7.8]"
20260115,801760.SI,传媒,7.91,-4.87,28.58,BULL,1,0,0,"(7.8, 8.1]"
20260115,801770.SI,通信,6.69,-1.27,10.86,BULL,0,1,0,"(6.7, 6.9]"
20260115,801780.SI,银行,4.92,-3.19,-1.96,BULL,0,0,1,"(4.6, 4.9]"
20260115,801790.SI,非银金融,5.91,-2.09,3.21,BULL,0,1,0,"(5.8, 6.1]"
20260115,801880.SI,汽车,6.71,3.01,7.28,BULL,0,1,0,"(6.7, 6.9]"
20260115,801890.SI,机械设备,7.44,2.49,14.68,BULL,1,0,0,"(7.2, 7.5]"
20260115,801950.SI,煤炭,6.27,0.63,4.21,BULL,0,1,0,"(6.1, 6.4]"
20260115,801960.SI,石油石化,7.08,6.01,11.58,BULL,1,0,0,"(6.9, 7.2]"
20260115,801970.SI,环保,6.78,3.14,6.76,BULL,0,1,0,"(6.7, 6.9]"
20260115,801980.SI,美容护理,6.46,0.11,4.98,BULL,0,1,0,"(6.4, 6.7]"
20260116,801010.SI,农林牧渔,4.74,0.4,-1.25,BULL,0,0,1,"(4.6, 4.9]"
20260116,801030.SI,基础化工,7.19,7.29,11.78,BULL,1,0,0,"(6.9, 7.2]"
20260116,801040.SI,钢铁,6.3,7.31,5.83,BULL,0,1,0,"(6.1, 6.4]"
20260116,801050.SI,有色金属,7.86,6.03,21.73,BULL,1,0,0,"(7.8, 8.1]"
20260116,801080.SI,电子,7.43,1.39,15.05,BULL,1,0,0,"(7.2, 7.5]"
20260116,801110.SI,家用电器,6.39,-0.02,3.1,BULL,0,1,0,"(6.4, 6.7]"
20260116,801120.SI,食品饮料,4.73,-1.41,-2.89,BULL,0,0,1,"(4.6, 4.9]"
20260116,801130.SI,纺织服饰,6.3,4.48,5.87,BULL,0,1,0,"(6.1, 6.4]"
20260116,801140.SI,轻工制造,6.26,4.48,6.1,BULL,0,1,0,"(6.1, 6.4]"
20260116,801150.SI,医药生物,6.61,-0.39,6.35,BULL,0,1,0,"(6.4, 6.7]"
20260116,801160.SI,公用事业,5.58,2.27,1.03,BULL,0,1,0,"(5.5, 5.8]"
20260116,801170.SI,交通运输,5.27,1.76,0.95,BULL,0,1,0,"(5.2, 5.5]"
20260116,801180.SI,房地产,6.27,5.21,4.11,BULL,0,1,0,"(6.1, 6.4]"
20260116,801200.SI,商贸零售,5.95,2.16,4.77,BULL,0,1,0,"(5.8, 6.1]"
20260116,801210.SI,社会服务,6.6,3.2,6.54,BULL,0,1,0,"(6.4, 6.7]"
20260116,801230.SI,综合,7.37,1.76,16.44,BULL,1,0,0,"(7.2, 7.5]"
20260116,801710.SI,建筑材料,6.59,9.23,6.62,BULL,0,1,0,"(6.4, 6.7]"
20260116,801720.SI,建筑装饰,6.52,1.88,9.26,BULL,0,1,0,"(6.4, 6.7]"
20260116,801730.SI,电力设备,6.75,3.57,7.61,BULL,0,1,0,"(6.7, 6.9]"
20260116,801740.SI,国防军工,7.63,4.37,20.77,BULL,1,0,0,"(7.5, 7.8]"
20260116,801750.SI,计算机,7.68,-0.3,16.82,BULL,1,0,0,"(7.5, 7.8]"
20260116,801760.SI,传媒,8.07,1.98,20.03,BULL,1,0,0,"(7.8, 8.1]"
20260116,801770.SI,通信,6.44,-2.12,4.82,BULL,0,1,0,"(6.4, 6.7]"
20260116,801780.SI,银行,4.6,-2.7,-3.45,BULL,0,0,1,"(4.4, 4.6]"
20260116,801790.SI,非银金融,5.62,-1.45,0.1,BULL,0,1,0,"(5.5, 5.8]"
20260116,801880.SI,汽车,6.89,2.51,8.27,BULL,0,1,0,"(6.7, 6.9]"
20260116,801890.SI,机械设备,7.37,2.57,14.33,BULL,1,0,0,"(7.2, 7.5]"
20260116,801950.SI,煤炭,6.15,1.03,3.13,BULL,0,1,0,"(6.1, 6.4]"
20260116,801960.SI,石油石化,6.67,7.71,8.73,BULL,0,1,0,"(6.7, 6.9]"
20260116,801970.SI,环保,6.75,4.61,6.82,BULL,0,1,0,"(6.7, 6.9]"
20260116,801980.SI,美容护理,6.3,1.98,2.99,BULL,0,1,0,"(6.1, 6.4]"
20260119,801010.SI,农林牧渔,5.03,0.3,-0.14,BULL,0,1,0,"(4.9, 5.2]"
20260119,801030.SI,基础化工,7.41,4.0,14.72,BULL,1,0,0,"(7.2, 7.5]"
20260119,801040.SI,钢铁,6.24,6.49,7.04,BULL,0,1,0,"(6.1, 6.4]"
20260119,801050.SI,有色金属,8.0,10.32,22.44,BULL,1,0,0,"(7.8, 8.1]"
20260119,801080.SI,电子,7.59,-0.39,16.24,BULL,1,0,0,"(7.5, 7.8]"
20260119,801110.SI,家用电器,6.65,-2.51,4.56,BULL,0,1,0,"(6.4, 6.7]"
20260119,801120.SI,食品饮料,5.09,-1.95,-2.46,BULL,0,1,0,"(4.9, 5.2]"
20260119,801130.SI,纺织服饰,6.39,2.62,6.24,BULL,0,1,0,"(6.4, 6.7]"
20260119,801140.SI,轻工制造,6.47,1.76,6.69,BULL,0,1,0,"(6.4, 6.7]"
20260119,801150.SI,医药生物,6.56,0.42,5.47,BULL,0,1,0,"(6.4, 6.7]"
20260119,801160.SI,公用事业,6.25,0.58,2.42,BULL,0,1,0,"(6.1, 6.4]"
20260119,801170.SI,交通运输,5.88,0.21,1.71,BULL,0,1,0,"(5.8, 6.1]"
20260119,801180.SI,房地产,6.38,1.76,5.8,BULL,0,1,0,"(6.4, 6.7]"
20260119,801200.SI,商贸零售,5.96,-1.2,6.37,BULL,0,1,0,"(5.8, 6.1]"
20260119,801210.SI,社会服务,6.96,-0.79,8.29,BULL,0,1,0,"(6.9, 7.2]"
20260119,801230.SI,综合,7.41,0.25,19.06,BULL,1,0,0,"(7.2, 7.5]"
20260119,801710.SI,建筑材料,6.86,6.77,8.64,BULL,0,1,0,"(6.7, 6.9]"
20260119,801720.SI,建筑装饰,6.71,2.04,9.1,BULL,0,1,0,"(6.7, 6.9]"
20260119,801730.SI,电力设备,7.06,0.26,12.08,BULL,1,0,0,"(6.9, 7.2]"
20260119,801740.SI,国防军工,7.58,-1.75,21.46,BULL,1,0,0,"(7.5, 7.8]"
20260119,801750.SI,计算机,7.72,-0.77,15.57,BULL,1,0,0,"(7.5, 7.8]"
20260119,801760.SI,传媒,7.95,0.44,18.95,BULL,1,0,0,"(7.8, 8.1]"
20260119,801770.SI,通信,6.04,-0.88,5.48,BULL,0,1,0,"(5.8, 6.1]"
20260119,801780.SI,银行,4.73,-1.69,-5.88,BULL,0,0,1,"(4.6, 4.9]"
20260119,801790.SI,非银金融,5.09,-0.48,0.36,BULL,0,1,0,"(4.9, 5.2]"
20260119,801880.SI,汽车,7.15,-1.53,10.82,BULL,1,0,0,"(6.9, 7.2]"
20260119,801890.SI,机械设备,7.39,0.01,16.18,BULL,1,0,0,"(7.2, 7.5]"
20260119,801950.SI,煤炭,6.09,2.35,1.99,BULL,0,1,0,"(6.1, 6.4]"
20260119,801960.SI,石油石化,6.77,8.87,9.61,BULL,0,1,0,"(6.7, 6.9]"
20260119,801970.SI,环保,6.93,2.8,7.94,BULL,0,1,0,"(6.7, 6.9]"
20260119,801980.SI,美容护理,6.32,0.25,4.2,BULL,0,1,0,"(6.1, 6.4]"
20260120,801010.SI,农林牧渔,5.12,-1.05,-1.62,BULL,0,1,0,"(4.9, 5.2]"
20260120,801030.SI,基础化工,7.36,2.18,14.43,BULL,1,0,0,"(7.2, 7.5]"
20260120,801040.SI,钢铁,6.34,4.57,5.54,BULL,0,1,0,"(6.1, 6.4]"
20260120,801050.SI,有色金属,7.9,9.54,20.46,BULL,1,0,0,"(7.8, 8.1]"
20260120,801080.SI,电子,7.43,3.13,15.15,BULL,1,0,0,"(7.2, 7.5]"
20260120,801110.SI,家用电器,6.62,-3.29,4.76,BULL,0,1,0,"(6.4, 6.7]"
20260120,801120.SI,食品饮料,5.29,-3.17,-2.35,BULL,0,1,0,"(5.2, 5.5]"
20260120,801130.SI,纺织服饰,6.46,1.79,4.39,BULL,0,1,0,"(6.4, 6.7]"
20260120,801140.SI,轻工制造,6.47,0.82,4.98,BULL,0,1,0,"(6.4, 6.7]"
20260120,801150.SI,医药生物,6.37,0.13,3.29,BULL,0,1,0,"(6.1, 6.4]"
20260120,801160.SI,公用事业,6.34,-1.05,2.99,BULL,0,1,0,"(6.1, 6.4]"
20260120,801170.SI,交通运输,6.47,-1.84,2.5,BULL,0,1,0,"(6.4, 6.7]"
20260120,801180.SI,房地产,6.37,-0.72,5.32,BULL,0,1,0,"(6.1, 6.4]"
20260120,801200.SI,商贸零售,6.17,-2.69,3.24,BULL,0,1,0,"(6.1, 6.4]"
20260120,801210.SI,社会服务,6.95,-1.14,6.15,BULL,0,1,0,"(6.9, 7.2]"
20260120,801230.SI,综合,7.39,2.41,14.29,BULL,1,0,0,"(7.2, 7.5]"
20260120,801710.SI,建筑材料,7.0,4.52,9.51,BULL,1,0,0,"(6.9, 7.2]"
20260120,801720.SI,建筑装饰,6.67,-0.03,9.27,BULL,0,1,0,"(6.7, 6.9]"
20260120,801730.SI,电力设备,6.7,1.58,9.08,BULL,0,1,0,"(6.7, 6.9]"
20260120,801740.SI,国防军工,7.46,2.83,16.32,BULL,1,0,0,"(7.2, 7.5]"
20260120,801750.SI,计算机,7.29,1.35,12.42,BULL,1,0,0,"(7.2, 7.5]"
20260120,801760.SI,传媒,7.95,1.26,16.97,BULL,1,0,0,"(7.8, 8.1]"
20260120,801770.SI,通信,5.18,4.62,1.4,BULL,0,1,0,"(4.9, 5.2]"
20260120,801780.SI,银行,4.7,-2.54,-4.71,BULL,0,0,1,"(4.6, 4.9]"
20260120,801790.SI,非银金融,5.19,-1.03,0.3,BULL,0,1,0,"(4.9, 5.2]"
20260120,801880.SI,汽车,6.84,-0.52,8.14,BULL,0,1,0,"(6.7, 6.9]"
20260120,801890.SI,机械设备,7.06,2.03,13.27,BULL,1,0,0,"(6.9, 7.2]"
20260120,801950.SI,煤炭,6.24,-0.75,3.08,BULL,0,1,0,"(6.1, 6.4]"
20260120,801960.SI,石油石化,7.2,6.35,11.38,BULL,1,0,0,"(6.9, 7.2]"
20260120,801970.SI,环保,6.85,1.75,6.23,BULL,0,1,0,"(6.7, 6.9]"
20260120,801980.SI,美容护理,6.27,-1.7,3.06,BULL,0,1,0,"(6.1, 6.4]"
20260121,801010.SI,农林牧渔,4.78,0.51,-2.95,BULL,0,0,1,"(4.6, 4.9]"
20260121,801030.SI,基础化工,7.4,2.78,14.01,BULL,1,0,0,"(7.2, 7.5]"
20260121,801040.SI,钢铁,6.62,5.36,6.06,BULL,0,1,0,"(6.4, 6.7]"
20260121,801050.SI,有色金属,8.02,12.87,20.94,BULL,1,0,0,"(7.8, 8.1]"
20260121,801080.SI,电子,7.55,0.93,15.16,BULL,1,0,0,"(7.5, 7.8]"
20260121,801110.SI,家用电器,6.56,-4.22,4.02,BULL,0,1,0,"(6.4, 6.7]"
20260121,801120.SI,食品饮料,4.83,-2.33,-3.73,BULL,0,0,1,"(4.6, 4.9]"
20260121,801130.SI,纺织服饰,6.59,2.37,5.74,BULL,0,1,0,"(6.4, 6.7]"
20260121,801140.SI,轻工制造,6.38,-0.08,6.03,BULL,0,1,0,"(6.4, 6.7]"
20260121,801150.SI,医药生物,6.22,-1.56,3.65,BULL,0,1,0,"(6.1, 6.4]"
20260121,801160.SI,公用事业,6.28,-0.64,2.36,BULL,0,1,0,"(6.1, 6.4]"
20260121,801170.SI,交通运输,5.78,-1.49,0.8,BULL,0,1,0,"(5.5, 5.8]"
20260121,801180.SI,房地产,6.59,-0.52,5.07,BULL,0,1,0,"(6.4, 6.7]"
20260121,801200.SI,商贸零售,5.76,-1.92,0.76,BULL,0,1,0,"(5.5, 5.8]"
20260121,801210.SI,社会服务,6.58,-2.03,6.31,BULL,0,1,0,"(6.4, 6.7]"
20260121,801230.SI,综合,7.22,-0.5,11.71,BULL,1,0,0,"(6.9, 7.2]"
20260121,801710.SI,建筑材料,7.14,5.38,10.01,BULL,1,0,0,"(6.9, 7.2]"
20260121,801720.SI,建筑装饰,6.8,0.09,8.35,BULL,0,1,0,"(6.7, 6.9]"
20260121,801730.SI,电力设备,6.86,0.39,8.17,BULL,0,1,0,"(6.7, 6.9]"
20260121,801740.SI,国防军工,6.8,1.16,15.59,BULL,0,1,0,"(6.7, 6.9]"
20260121,801750.SI,计算机,6.93,-0.35,12.44,BULL,0,1,0,"(6.7, 6.9]"
20260121,801760.SI,传媒,7.7,-0.23,17.32,BULL,1,0,0,"(7.5, 7.8]"
20260121,801770.SI,通信,4.9,4.64,-1.95,BULL,0,0,1,"(4.6, 4.9]"
20260121,801780.SI,银行,4.45,-1.59,-5.72,BULL,0,0,1,"(4.4, 4.6]"
20260121,801790.SI,非银金融,4.9,-0.47,-0.51,BULL,0,0,1,"(4.6, 4.9]"
20260121,801880.SI,汽车,6.83,-2.51,8.18,BULL,0,1,0,"(6.7, 6.9]"
20260121,801890.SI,机械设备,6.99,-0.53,13.65,BULL,0,1,0,"(6.9, 7.2]"
20260121,801950.SI,煤炭,5.95,4.28,1.11,BULL,0,1,0,"(5.8, 6.1]"
20260121,801960.SI,石油石化,7.2,9.18,10.93,BULL,1,0,0,"(6.9, 7.2]"
20260121,801970.SI,环保,6.79,1.36,6.54,BULL,0,1,0,"(6.7, 6.9]"
20260121,801980.SI,美容护理,6.53,-3.69,3.92,BULL,0,1,0,"(6.4, 6.7]"
20260122,801010.SI,农林牧渔,4.89,1.74,-2.14,BULL,0,0,1,"(4.6, 4.9]"
20260122,801030.SI,基础化工,7.48,0.65,15.12,BULL,1,0,0,"(7.2, 7.5]"
20260122,801040.SI,钢铁,6.64,3.71,8.28,BULL,0,1,0,"(6.4, 6.7]"
20260122,801050.SI,有色金属,8.0,15.17,19.99,BULL,1,0,0,"(7.8, 8.1]"
20260122,801080.SI,电子,7.49,-2.87,14.73,BULL,1,0,0,"(7.2, 7.5]"
20260122,801110.SI,家用电器,6.48,-3.12,4.08,BULL,0,1,0,"(6.4, 6.7]"
20260122,801120.SI,食品饮料,4.76,4.37,-3.51,BULL,0,0,1,"(4.6, 4.9]"
20260122,801130.SI,纺织服饰,6.9,1.17,7.24,BULL,0,1,0,"(6.7, 6.9]"
20260122,801140.SI,轻工制造,6.82,-1.0,7.78,BULL,0,1,0,"(6.7, 6.9]"
20260122,801150.SI,医药生物,5.98,-0.95,3.68,BULL,0,1,0,"(5.8, 6.1]"
20260122,801160.SI,公用事业,6.39,-1.11,2.95,BULL,0,1,0,"(6.4, 6.7]"
20260122,801170.SI,交通运输,6.16,-1.49,1.67,BULL,0,1,0,"(6.1, 6.4]"
20260122,801180.SI,房地产,6.82,1.38,6.71,BULL,0,1,0,"(6.7, 6.9]"
20260122,801200.SI,商贸零售,5.81,-2.18,3.14,BULL,0,1,0,"(5.8, 6.1]"
20260122,801210.SI,社会服务,6.62,-2.39,9.19,BULL,0,1,0,"(6.4, 6.7]"
20260122,801230.SI,综合,7.36,-3.31,13.12,BULL,1,0,0,"(7.2, 7.5]"
20260122,801710.SI,建筑材料,7.17,2.32,13.51,BULL,1,0,0,"(6.9, 7.2]"
20260122,801720.SI,建筑装饰,6.8,-0.83,8.8,BULL,0,1,0,"(6.7, 6.9]"
20260122,801730.SI,电力设备,6.72,-1.3,6.86,BULL,0,1,0,"(6.7, 6.9]"
20260122,801740.SI,国防军工,7.47,-3.76,21.05,BULL,1,0,0,"(7.2, 7.5]"
20260122,801750.SI,计算机,7.12,-1.27,14.7,BULL,1,0,0,"(6.9, 7.2]"
20260122,801760.SI,传媒,7.62,2.4,18.64,BULL,1,0,0,"(7.5, 7.8]"
20260122,801770.SI,通信,5.87,0.76,1.37,BULL,0,1,0,"(5.8, 6.1]"
20260122,801780.SI,银行,4.47,0.34,-6.48,BULL,0,0,1,"(4.4, 4.6]"
20260122,801790.SI,非银金融,4.75,2.17,-1.06,BULL,0,0,1,"(4.6, 4.9]"
20260122,801880.SI,汽车,6.82,-3.56,8.85,BULL,0,1,0,"(6.7, 6.9]"
20260122,801890.SI,机械设备,7.08,-2.43,13.83,BULL,1,0,0,"(6.9, 7.2]"
20260122,801950.SI,煤炭,6.29,2.8,3.37,BULL,0,1,0,"(6.1, 6.4]"
20260122,801960.SI,石油石化,7.07,8.29,13.98,BULL,1,0,0,"(6.9, 7.2]"
20260122,801970.SI,环保,7.09,-0.69,7.98,BULL,1,0,0,"(6.9, 7.2]"
20260122,801980.SI,美容护理,6.54,-1.47,4.87,BULL,0,1,0,"(6.4, 6.7]"
20260123,801010.SI,农林牧渔,5.2,1.82,-0.75,BULL,0,1,0,"(4.9, 5.2]"
20260123,801030.SI,基础化工,7.5,-0.86,14.87,BULL,1,0,0,"(7.2, 7.5]"
20260123,801040.SI,钢铁,6.96,-1.68,10.17,BULL,0,1,0,"(6.9, 7.2]"
20260123,801050.SI,有色金属,7.93,3.37,22.51,BULL,1,0,0,"(7.8, 8.1]"
20260123,801080.SI,电子,7.28,-2.51,12.7,BULL,1,0,0,"(7.2, 7.5]"
20260123,801110.SI,家用电器,6.14,-2.88,3.28,BULL,0,1,0,"(6.1, 6.4]"
20260123,801120.SI,食品饮料,4.96,1.56,-3.25,BULL,0,0,1,"(4.9, 5.2]"
20260123,801130.SI,纺织服饰,7.05,-0.68,8.07,BULL,1,0,0,"(6.9, 7.2]"
20260123,801140.SI,轻工制造,6.66,-1.24,6.81,BULL,0,1,0,"(6.7, 6.9]"
20260123,801150.SI,医药生物,6.43,-3.31,4.74,BULL,0,1,0,"(6.4, 6.7]"
20260123,801160.SI,公用事业,6.25,-1.66,2.7,BULL,0,1,0,"(6.1, 6.4]"
20260123,801170.SI,交通运输,6.11,-1.4,1.22,BULL,0,1,0,"(6.1, 6.4]"
20260123,801180.SI,房地产,6.96,-2.21,7.17,BULL,0,1,0,"(6.9, 7.2]"
20260123,801200.SI,商贸零售,6.15,-4.18,3.6,BULL,0,1,0,"(6.1, 6.4]"
20260123,801210.SI,社会服务,6.83,-3.45,9.43,BULL,0,1,0,"(6.7, 6.9]"
20260123,801230.SI,综合,7.26,-4.68,12.88,BULL,1,0,0,"(7.2, 7.5]"
20260123,801710.SI,建筑材料,7.03,0.73,11.81,BULL,1,0,0,"(6.9, 7.2]"
20260123,801720.SI,建筑装饰,6.79,-1.44,8.32,BULL,0,1,0,"(6.7, 6.9]"
20260123,801730.SI,电力设备,6.99,-5.1,9.46,BULL,0,1,0,"(6.9, 7.2]"
20260123,801740.SI,国防军工,7.64,-7.69,20.77,BULL,1,0,0,"(7.5, 7.8]"
20260123,801750.SI,计算机,7.39,-4.77,15.01,BULL,1,0,0,"(7.2, 7.5]"
20260123,801760.SI,传媒,7.98,0.21,21.01,BULL,1,0,0,"(7.8, 8.1]"
20260123,801770.SI,通信,5.64,5.83,-1.28,BULL,0,1,0,"(5.5, 5.8]"
20260123,801780.SI,银行,4.42,0.86,-7.04,BULL,0,0,1,"(4.4, 4.6]"
20260123,801790.SI,非银金融,4.9,1.04,-1.84,BULL,0,0,1,"(4.6, 4.9]"
20260123,801880.SI,汽车,7.07,-5.08,9.32,BULL,1,0,0,"(6.9, 7.2]"
20260123,801890.SI,机械设备,7.32,-3.49,13.62,BULL,1,0,0,"(7.2, 7.5]"
20260123,801950.SI,煤炭,6.29,3.68,3.31,BULL,0,1,0,"(6.1, 6.4]"
20260123,801960.SI,石油石化,7.05,7.95,12.99,BULL,1,0,0,"(6.9, 7.2]"
20260123,801970.SI,环保,6.97,-2.78,8.19,BULL,0,1,0,"(6.9, 7.2]"
20260123,801980.SI,美容护理,6.58,-3.76,4.87,BULL,0,1,0,"(6.4, 6.7]"
20260126,801010.SI,农林牧渔,5.24,-2.59,-0.49,BULL,0,1,0,"(5.2, 5.5]"
