date,ts_code,rank,score,forward_return,momentum_5d,momentum_20d,volatility_20d,volume_ratio,ma20_deviation,atr_ratio
20260602,300069.SZ,8,60.89200162380877,-23.32,-3.043308622707752,110.59322033898304,125.42938604482374,1.4860528007387543,33.37627136838148,10.474274216728945
20260602,600162.SH,9,56.21346217722587,14.02,52.85714285714285,69.84126984126983,81.89159081042587,2.5966779491296172,53.11233007393277,5.3849577214063205
20260602,003036.SZ,10,56.153826839135945,20.87,10.100682039623244,107.02290076335879,81.51471714650495,1.0547822147240393,32.149574607010955,7.828697850821742
20260603,688143.SH,1,93.61521416460596,2.93,24.68290718743709,174.83727810650888,137.80195465170374,0.7947367464959036,46.308619128243514,10.972834152230249
20260603,002552.SZ,2,79.40158936768414,-0.29,17.692459924797156,160.26258205689277,91.47180456278137,1.062258879560165,41.753867423068684,8.352350524874485
20260603,000636.SZ,3,78.02644086681184,-1.21,36.90637720488468,144.01451027811368,76.79003776260004,1.561808050107974,58.10916688430399,6.8809287838029185
20260603,688079.SH,4,65.77123155484861,-17.72,33.62831858407078,100.0,111.55598998046241,1.1641836654461282,46.25051454030364,8.990066225165565
20260603,300069.SZ,5,65.74283828267424,-29.03,-4.371179848120022,125.95185995623632,122.49018014464919,1.3832332348928484,33.403958451759586,10.692841924683878
20260603,301013.SZ,6,64.98500471808123,14.46,23.16101115918925,105.3930877326244,112.03186794186976,1.3462998364572236,44.69371647202043,9.175560016906172
20260603,300179.SZ,7,64.86325675914331,-17.93,42.737896494156935,82.75739223370144,129.48231557737725,1.3660142422613795,47.55371472948487,8.60902255639098
20260603,601991.SH,8,57.839861629981485,-14.73,18.028534370946826,98.68995633187771,103.94521418063954,1.133302434438921,21.983914209115298,9.693877551020408
20260603,300302.SZ,9,57.655588439222996,-15.02,20.19736842105264,82.33532934131738,142.3210375767708,0.7874755469647243,14.915296880241513,11.567232256887428
20260603,300212.SZ,10,57.318541339556404,-9.7,18.619246861924687,87.74834437086092,114.78497161205749,1.1611692348597482,37.28813559322035,9.807256235827664
20260604,688143.SH,1,82.36447986788454,6.74,5.4322429906542125,157.12250712250713,140.89574540227855,0.7838169985538843,36.226415094339615,11.222398100514445
20260604,000636.SZ,2,79.53753873092303,1.26,30.550986842105267,152.48508946322067,75.79474536959977,1.5250647564742457,57.93073431573712,6.98650168728909
20260604,301013.SZ,3,71.13132855221455,-1.85,30.43287189628654,113.9099099099099,113.87333638236395,1.3131454542754204,52.37704076393879,9.180063534847903
20260604,688079.SH,4,68.258707906968,-23.86,43.53312302839116,98.56608478802995,111.36459381887269,1.1882146378863496,48.55410447761195,9.286835613366225
20260604,002552.SZ,5,67.24090916945306,-9.54,6.153292551277434,134.68575974542563,91.7320076972354,0.9730337766405556,35.178481418686715,8.34866828087167
20260604,600367.SH,6,64.49124358093931,15.01,41.42083082480432,98.47908745247145,82.66253878220282,0.9357022530505963,59.89653353300546,5.789697743720732
20260604,300069.SZ,7,61.317732724703305,-26.95,-6.088948272571093,115.2230971128609,125.85527413542638,1.3364576758414173,22.94160273869914,11.811846689895473
20260604,603311.SH,8,59.18197030037163,1.04,26.327868852459012,102.04509701101205,78.58813260347705,0.968433224476932,38.11768501424908,8.010455674613471
20260604,301319.SZ,9,57.491490665254894,-3.81,26.7926267281106,56.045825771324864,178.98416029880738,1.1273353028130728,30.216048652358076,12.406670889625019
20260604,002859.SZ,10,57.46510182356932,-17.35,35.190489830994,87.72871917263325,77.000029478377,1.6029989273946499,50.33007636748768,6.900700740090507
20260605,688143.SH,1,79.16393531584323,1.24,4.615384615384621,149.85867721876764,142.4269177418414,0.7487346385476141,28.30002467308168,11.22737556561086
20260605,600367.SH,2,71.51113131241571,7.13,54.2056074766355,109.03716216216215,81.76850946848934,0.9333992014655232,61.382345749449804,5.994227994227995
20260605,000636.SZ,3,67.26651776853565,-0.89,12.483499905713735,130.57595670660996,84.95857244375135,1.3973608691978983,42.374661367894674,7.7499700634654545
20260605,688079.SH,4,66.52012988326479,-27.59,51.04419621175329,89.40316686967111,113.36529320908484,1.230276260967919,40.25435194371787,9.924207625172258
20260605,603311.SH,5,65.07578452862903,-5.89,35.6763925729443,110.9278350515464,78.71022765989596,0.9898008657708439,41.23738027439816,7.802681189777962
20260605,301013.SZ,6,64.5103327926789,-9.53,26.815516463689647,99.0442477876106,118.44361282510711,1.2492401424635655,39.338371948953025,10.12423464850995
20260605,300835.SZ,7,58.25548562089719,-15.92,17.54874651810585,84.32777146850702,126.8336629498801,1.1181183767279856,39.07609967340186,8.611712931618142
