date,ts_code,name,score,forward_return,mom_20d,regime,high,medium,low,mom_score,slope_score,turnover_score,strength_score,score_bucket
20260311,801760.SI,传媒,3.29,-2.3,-12.33,BULL,0,0,1,2.04,3.17,5.52,3.12663060769965,"(3.2, 3.5]"
20260311,801770.SI,通信,6.57,-1.35,2.63,BULL,0,1,0,6.76,5.6,8.81,5.523385300668152,"(6.4, 6.7]"
20260311,801780.SI,银行,5.96,1.78,2.19,BULL,0,1,0,5.97,4.87,8.73,4.8033725739739115,"(5.8, 6.1]"
20260311,801790.SI,非银金融,4.61,-0.62,-5.12,BULL,0,0,1,3.13,4.02,8.36,3.9650015908367804,"(4.4, 4.6]"
20260311,801880.SI,汽车,5.53,-2.6,0.44,BULL,0,1,0,4.63,4.75,8.93,4.685014317531023,"(5.5, 5.8]"
20260311,801890.SI,机械设备,6.45,-4.87,3.0,BULL,0,1,0,6.13,5.26,9.99,5.1880369074133,"(6.4, 6.7]"
20260311,801950.SI,煤炭,7.84,-1.7,20.03,BULL,1,0,0,9.38,6.47,9.07,6.381482659879097,"(7.8, 8.1]"
20260311,801960.SI,石油石化,7.49,-4.63,12.72,BULL,1,0,0,7.32,6.73,9.77,6.637925548838691,"(7.2, 7.5]"
20260311,801970.SI,环保,7.07,-2.88,8.13,BULL,1,0,0,7.78,5.74,9.41,5.661469933184856,"(6.9, 7.2]"
20260311,801980.SI,美容护理,4.77,-1.11,-1.82,BULL,0,0,1,3.94,4.32,7.19,4.2608972319440035,"(4.6, 4.9]"
20260312,801010.SI,农林牧渔,6.99,-4.43,5.38,BULL,0,1,0,7.81,5.58,9.35,5.522283233303538,"(6.9, 7.2]"
20260312,801030.SI,基础化工,6.83,-8.66,8.73,BULL,0,1,0,7.57,5.78,8.44,5.720214531988253,"(6.7, 6.9]"
20260312,801040.SI,钢铁,6.83,-9.13,6.13,BULL,0,1,0,6.4,5.97,9.69,5.908249265738731,"(6.7, 6.9]"
20260312,801050.SI,有色金属,5.91,-13.08,-0.01,BULL,0,1,0,4.68,5.56,8.69,5.502490103435066,"(5.8, 6.1]"
20260312,801080.SI,电子,5.78,-2.2,0.03,BULL,0,1,0,4.46,4.99,9.81,4.938385902183629,"(5.5, 5.8]"
20260312,801110.SI,家用电器,5.34,-2.29,-2.95,BULL,0,1,0,3.97,4.4,9.81,4.3544885710637224,"(5.2, 5.5]"
20260312,801120.SI,食品饮料,4.45,1.26,-7.48,BULL,0,0,1,2.84,3.99,8.09,3.9487294087600566,"(4.4, 4.6]"
20260312,801130.SI,纺织服饰,5.28,-3.91,-2.37,BULL,0,1,0,3.99,4.42,9.42,4.374281700932193,"(5.2, 5.5]"
20260312,801140.SI,轻工制造,5.54,-1.97,-0.91,BULL,0,1,0,4.21,4.59,9.97,4.5425233048142,"(5.5, 5.8]"
20260312,801150.SI,医药生物,5.26,-1.44,-2.88,BULL,0,1,0,3.94,4.44,9.35,4.394074830800665,"(5.2, 5.5]"
20260312,801160.SI,公用事业,7.27,-3.72,11.98,BULL,1,0,0,8.8,6.23,7.65,6.165559954028861,"(7.2, 7.5]"
20260312,801170.SI,交通运输,5.84,-1.85,-0.34,BULL,0,1,0,4.56,4.97,9.99,4.918592772315158,"(5.8, 6.1]"
20260312,801180.SI,房地产,4.49,-2.72,-6.04,BULL,0,0,1,3.04,4.16,7.56,4.116971012642064,"(4.4, 4.6]"
20260312,801200.SI,商贸零售,4.2,-3.19,-8.41,BULL,0,0,1,2.62,3.71,7.84,3.6716255906014563,"(4.1, 4.4]"
20260312,801210.SI,社会服务,4.81,-3.14,-3.43,BULL,0,0,1,3.8,4.43,7.32,4.384178265866429,"(4.6, 4.9]"
20260312,801230.SI,综合,7.44,-6.69,14.59,BULL,1,0,0,7.76,6.29,9.94,6.224939343634275,"(7.2, 7.5]"
20260312,801710.SI,建筑材料,5.43,-6.63,0.02,BULL,0,1,0,4.35,5.01,8.18,4.958179032052101,"(5.2, 5.5]"
20260312,801720.SI,建筑装饰,6.61,-4.18,5.91,BULL,0,1,0,7.89,5.6,7.27,5.54207636317201,"(6.4, 6.7]"
20260312,801730.SI,电力设备,7.1,-5.21,6.71,BULL,1,0,0,8.01,5.64,9.45,5.581662622908952,"(6.9, 7.2]"
20260312,801740.SI,国防军工,5.3,-5.96,-2.4,BULL,0,1,0,3.48,5.25,8.24,5.195696590473759,"(5.2, 5.5]"
20260312,801750.SI,计算机,5.77,-3.62,-0.3,BULL,0,1,0,4.83,4.71,9.91,4.661282084025029,"(5.5, 5.8]"
20260312,801760.SI,传媒,3.31,-2.54,-10.68,BULL,0,0,1,2.22,3.01,5.74,2.978866045204955,"(3.2, 3.5]"
20260312,801770.SI,通信,6.61,-0.22,3.89,BULL,0,1,0,6.26,5.61,9.71,5.551972928106245,"(6.4, 6.7]"
20260312,801780.SI,银行,6.33,1.0,1.38,BULL,0,1,0,6.37,4.9,9.93,4.849316817775509,"(6.1, 6.4]"
20260312,801790.SI,非银金融,4.75,-1.65,-6.7,BULL,0,0,1,2.87,4.01,9.49,3.9685225386285277,"(4.6, 4.9]"
20260312,801880.SI,汽车,5.18,-3.78,-2.01,BULL,0,1,0,3.64,4.69,8.79,4.641488954156558,"(4.9, 5.2]"
20260312,801890.SI,机械设备,6.03,-5.83,0.81,BULL,0,1,0,4.81,5.21,9.98,5.156110330736816,"(5.8, 6.1]"
20260312,801950.SI,煤炭,7.63,-3.98,16.3,BULL,1,0,0,9.38,6.58,7.74,6.51193972672711,"(7.5, 7.8]"
20260312,801960.SI,石油石化,7.36,-3.84,11.18,BULL,1,0,0,7.1,6.59,9.78,6.521836291661346,"(7.2, 7.5]"
20260312,801970.SI,环保,7.01,-4.56,7.09,BULL,1,0,0,7.36,5.76,9.68,5.7004214021197805,"(6.9, 7.2]"
20260312,801980.SI,美容护理,4.54,-1.75,-3.42,BULL,0,0,1,3.29,4.23,7.22,4.186246967181714,"(4.4, 4.6]"
20260313,801010.SI,农林牧渔,6.94,-4.5,4.82,BULL,0,1,0,7.21,5.66,9.72,5.6643853305785115,"(6.7, 6.9]"
20260313,801030.SI,基础化工,6.79,-10.53,10.2,BULL,0,1,0,7.61,5.69,8.32,5.694408574380164,"(6.7, 6.9]"
20260313,801040.SI,钢铁,6.71,-10.29,7.54,BULL,0,1,0,6.32,5.82,9.51,5.8245092975206605,"(6.7, 6.9]"
20260313,801050.SI,有色金属,5.66,-11.82,1.95,BULL,0,1,0,4.16,5.27,8.88,5.274083161157024,"(5.5, 5.8]"
20260313,801080.SI,电子,5.61,-2.84,0.45,BULL,0,1,0,4.17,4.84,9.68,4.843749999999999,"(5.5, 5.8]"
20260313,801110.SI,家用电器,5.28,-3.3,-3.27,BULL,0,1,0,3.88,4.42,9.51,4.423424586776859,"(5.2, 5.5]"
20260313,801120.SI,食品饮料,4.85,-0.48,-7.88,BULL,0,0,1,3.12,4.13,9.25,4.133199896694214,"(4.6, 4.9]"
20260313,801130.SI,纺织服饰,5.21,-5.43,-3.82,BULL,0,1,0,3.52,4.41,9.72,4.413416838842974,"(4.9, 5.2]"
20260313,801140.SI,轻工制造,5.33,-3.47,-1.45,BULL,0,1,0,3.95,4.53,9.41,4.533509814049586,"(5.2, 5.5]"
20260313,801150.SI,医药生物,5.35,-2.77,-3.34,BULL,0,1,0,3.81,4.44,9.95,4.443440082644628,"(5.2, 5.5]"
20260313,801160.SI,公用事业,7.13,-2.35,11.54,BULL,1,0,0,8.2,6.31,7.56,6.314888946280989,"(6.9, 7.2]"
20260313,801170.SI,交通运输,5.61,-2.65,-0.78,BULL,0,1,0,4.33,4.96,9.17,4.96384297520661,"(5.5, 5.8]"
20260313,801180.SI,房地产,5.05,-4.21,-5.71,BULL,0,1,0,3.23,4.17,9.96,4.173230888429751,"(4.9, 5.2]"
20260313,801200.SI,商贸零售,4.46,-4.55,-9.64,BULL,0,0,1,2.43,3.74,9.32,3.742897727272727,"(4.4, 4.6]"
20260313,801210.SI,社会服务,4.89,-4.0,-4.89,BULL,0,0,1,3.31,4.44,8.38,4.443440082644628,"(4.6, 4.9]"
20260313,801230.SI,综合,6.73,-7.99,10.88,BULL,0,1,0,6.19,5.95,9.48,5.954610020661156,"(6.7, 6.9]"
20260313,801710.SI,建筑材料,5.46,-7.95,0.53,BULL,0,1,0,4.17,4.84,8.95,4.843749999999999,"(5.2, 5.5]"
20260313,801720.SI,建筑装饰,6.77,-6.25,7.89,BULL,0,1,0,8.18,5.69,7.34,5.694408574380164,"(6.7, 6.9]"
20260313,801730.SI,电力设备,7.13,-3.06,9.7,BULL,1,0,0,8.16,5.66,9.24,5.6643853305785115,"(6.9, 7.2]"
20260313,801740.SI,国防军工,4.74,-6.26,-3.9,BULL,0,0,1,2.47,5.04,7.39,5.043904958677685,"(4.6, 4.9]"
20260313,801750.SI,计算机,5.27,-4.74,-2.16,BULL,0,1,0,3.53,4.59,9.6,4.5935563016528915,"(5.2, 5.5]"
20260313,801760.SI,传媒,3.15,-3.78,-12.32,BULL,0,0,1,1.87,2.83,5.88,2.8321926652892557,"(2.9, 3.2]"
20260313,801770.SI,通信,6.57,2.1,5.56,BULL,0,1,0,6.1,5.5,9.93,5.504261363636362,"(6.4, 6.7]"
20260313,801780.SI,银行,6.38,0.36,0.19,BULL,0,1,0,6.54,4.99,9.62,4.993866219008264,"(6.4, 6.7]"
20260313,801790.SI,非银金融,4.65,-2.55,-7.63,BULL,0,0,1,2.57,4.0,9.41,4.003099173553719,"(4.6, 4.9]"
20260313,801880.SI,汽车,4.95,-4.4,-2.45,BULL,0,0,1,3.14,4.59,8.54,4.5935563016528915,"(4.9, 5.2]"
20260313,801890.SI,机械设备,5.63,-6.26,1.31,BULL,0,1,0,4.11,5.05,9.35,5.05391270661157,"(5.5, 5.8]"
20260313,801950.SI,煤炭,7.82,-2.46,17.21,BULL,1,0,0,9.05,6.63,8.92,6.6351368801652875,"(7.8, 8.1]"
20260313,801960.SI,石油石化,6.97,-4.58,11.04,BULL,0,1,0,6.76,6.37,8.78,6.374935433884296,"(6.9, 7.2]"
20260313,801970.SI,环保,6.98,-5.59,7.37,BULL,0,1,0,7.12,5.73,9.9,5.734439566115702,"(6.9, 7.2]"
20260313,801980.SI,美容护理,4.62,-4.78,-6.23,BULL,0,0,1,3.05,4.28,7.81,4.283316115702479,"(4.4, 4.6]"
20260316,801010.SI,农林牧渔,6.93,-10.44,5.77,BULL,0,1,0,7.44,5.73,9.04,5.821262371370519,"(6.7, 6.9]"
20260316,801030.SI,基础化工,6.31,-11.29,5.67,BULL,0,1,0,6.01,5.57,8.48,5.658714032902931,"(6.1, 6.4]"
20260316,801040.SI,钢铁,6.18,-11.25,4.55,BULL,0,1,0,4.9,5.56,9.55,5.648554761748707,"(6.1, 6.4]"
20260316,801050.SI,有色金属,5.37,-13.72,-1.07,BULL,0,1,0,3.03,4.9,9.95,4.978042865569903,"(5.2, 5.5]"
20260316,801080.SI,电子,5.91,-9.73,2.79,BULL,0,1,0,5.18,4.73,9.84,4.805335255948091,"(5.8, 6.1]"
20260316,801110.SI,家用电器,5.36,-6.58,-2.99,BULL,0,1,0,3.88,4.42,9.84,4.490397850167137,"(5.2, 5.5]"
20260316,801120.SI,食品饮料,5.45,-5.56,-4.27,BULL,0,1,0,4.46,4.29,9.73,4.358327325162222,"(5.2, 5.5]"
20260316,801130.SI,纺织服饰,5.07,-10.37,-4.93,BULL,0,1,0,3.31,4.44,9.18,4.510716392475586,"(4.9, 5.2]"
20260316,801140.SI,轻工制造,5.57,-8.99,-1.41,BULL,0,1,0,4.33,4.52,9.96,4.5919905617093795,"(5.5, 5.8]"
20260316,801150.SI,医药生物,5.4,-7.92,-2.87,BULL,0,1,0,4.14,4.47,9.55,4.541194205938258,"(5.2, 5.5]"
20260316,801160.SI,公用事业,7.12,-2.17,8.93,BULL,1,0,0,7.2,6.31,8.92,6.410500098315528,"(6.9, 7.2]"
20260316,801170.SI,交通运输,5.99,-7.37,0.71,BULL,0,1,0,5.18,4.94,9.73,5.018679950186801,"(5.8, 6.1]"
20260316,801180.SI,房地产,5.06,-9.54,-4.12,BULL,0,1,0,3.74,4.19,9.13,4.256734613619979,"(4.9, 5.2]"
20260316,801200.SI,商贸零售,4.7,-10.14,-7.66,BULL,0,0,1,3.06,3.8,9.32,3.8605230386052307,"(4.6, 4.9]"
20260316,801210.SI,社会服务,5.08,-10.74,-2.93,BULL,0,1,0,3.98,4.46,8.18,4.531034934784034,"(4.9, 5.2]"
20260316,801230.SI,综合,6.41,-13.2,11.43,BULL,0,1,0,6.07,5.52,9.05,5.607917677131809,"(6.4, 6.7]"
20260316,801710.SI,建筑材料,5.12,-9.96,-0.17,BULL,0,1,0,3.51,4.59,8.77,4.66310545978895,"(4.9, 5.2]"
20260316,801720.SI,建筑装饰,6.59,-8.41,7.05,BULL,0,1,0,7.25,5.69,7.74,5.780625286753622,"(6.4, 6.7]"
20260316,801730.SI,电力设备,7.1,-4.89,7.85,BULL,1,0,0,7.56,5.67,9.85,5.760306744445174,"(6.9, 7.2]"
20260316,801740.SI,国防军工,4.62,-10.84,-2.24,BULL,0,0,1,2.89,4.78,6.72,4.856131611719212,"(4.4, 4.6]"
20260316,801750.SI,计算机,4.95,-9.97,-1.25,BULL,0,0,1,3.8,4.46,7.82,4.531034934784034,"(4.9, 5.2]"
20260316,801760.SI,传媒,3.12,-9.33,-11.06,BULL,0,0,1,2.26,2.72,5.36,2.7633217539490076,"(2.9, 3.2]"
20260316,801770.SI,通信,6.44,-2.84,7.68,BULL,0,1,0,6.67,5.35,8.73,5.4352100675099955,"(6.4, 6.7]"
20260316,801780.SI,银行,6.5,-3.26,1.14,BULL,0,1,0,6.87,5.06,9.43,5.1405912040374915,"(6.4, 6.7]"
20260316,801790.SI,非银金融,4.77,-6.05,-7.45,BULL,0,0,1,2.6,3.98,9.92,4.043389919381268,"(4.6, 4.9]"
20260316,801880.SI,汽车,5.03,-7.62,-1.95,BULL,0,1,0,3.53,4.51,8.47,4.581831290555155,"(4.9, 5.2]"
20260316,801890.SI,机械设备,5.55,-10.44,0.77,BULL,0,1,0,3.67,4.87,9.98,4.94756505210723,"(5.5, 5.8]"
20260316,801950.SI,煤炭,7.77,-0.29,15.19,BULL,1,0,0,8.27,6.59,9.86,6.694959690633809,"(7.5, 7.8]"
20260316,801960.SI,石油石化,6.44,-3.6,7.25,BULL,0,1,0,5.97,6.15,7.76,6.24795175984794,"(6.4, 6.7]"
20260316,801970.SI,环保,6.8,-9.69,6.29,BULL,0,1,0,6.64,5.67,9.74,5.760306744445174,"(6.7, 6.9]"
20260316,801980.SI,美容护理,5.12,-11.22,-4.34,BULL,0,1,0,3.73,4.32,9.13,4.388805138624894,"(4.9, 5.2]"
20260317,801010.SI,农林牧渔,6.8,-8.49,3.57,BULL,0,1,0,6.34,5.76,9.88,5.931043645784894,"(6.7, 6.9]"
20260317,801030.SI,基础化工,5.87,-7.58,1.59,BULL,0,1,0,4.3,5.41,9.19,5.57065036869727,"(5.8, 6.1]"
20260317,801040.SI,钢铁,5.72,-7.87,1.86,BULL,0,1,0,4.27,5.3,8.75,5.457383910184017,"(5.5, 5.8]"
20260317,801050.SI,有色金属,4.44,-9.1,-4.74,BULL,0,0,1,2.31,4.53,7.22,4.664518700591245,"(4.4, 4.6]"
20260317,801080.SI,电子,5.27,-4.7,-3.14,BULL,0,1,0,3.13,4.61,9.98,4.746894306782702,"(5.2, 5.5]"
20260317,801110.SI,家用电器,5.28,-4.71,-3.97,BULL,0,1,0,3.57,4.42,9.85,4.551252242077991,"(5.2, 5.5]"
20260317,801120.SI,食品饮料,5.58,-5.17,-4.1,BULL,0,1,0,4.84,4.47,9.29,4.602736995947652,"(5.5, 5.8]"
20260317,801130.SI,纺织服饰,4.98,-5.7,-6.48,BULL,0,0,1,2.64,4.46,9.63,4.59244004517372,"(4.9, 5.2]"
20260317,801140.SI,轻工制造,5.29,-5.29,-3.58,BULL,0,1,0,3.64,4.51,9.53,4.64392479904338,"(5.2, 5.5]"
20260317,801150.SI,医药生物,5.42,-4.75,-3.69,BULL,0,1,0,3.97,4.52,9.68,4.654221749817312,"(5.2, 5.5]"
20260317,801160.SI,公用事业,7.06,1.78,7.68,BULL,1,0,0,6.77,6.27,9.24,6.456188135255431,"(6.9, 7.2]"
20260317,801170.SI,交通运输,5.66,-4.21,-0.99,BULL,0,1,0,4.43,4.94,9.13,5.086693682322462,"(5.5, 5.8]"
20260317,801180.SI,房地产,4.92,-7.25,-5.62,BULL,0,0,1,3.72,4.29,8.15,4.417391882016874,"(4.6, 4.9]"
20260317,801200.SI,商贸零售,4.69,-6.85,-10.14,BULL,0,0,1,2.5,3.9,9.82,4.0158108018335215,"(4.6, 4.9]"
20260317,801210.SI,社会服务,4.78,-6.46,-5.68,BULL,0,0,1,3.02,4.48,7.99,4.613033946721584,"(4.6, 4.9]"
20260317,801230.SI,综合,5.72,-9.97,4.24,BULL,0,1,0,4.15,5.14,9.34,5.292632697801103,"(5.5, 5.8]"
20260317,801710.SI,建筑材料,4.81,-5.19,-3.3,BULL,0,0,1,2.7,4.34,8.97,4.468876635886534,"(4.6, 4.9]"
20260317,801720.SI,建筑装饰,6.61,-4.36,3.98,BULL,0,1,0,6.24,5.69,9.27,5.858964990367369,"(6.4, 6.7]"
20260317,801730.SI,电力设备,6.64,-1.95,2.96,BULL,0,1,0,5.91,5.68,9.92,5.848668039593436,"(6.4, 6.7]"
20260317,801740.SI,国防军工,4.17,-6.27,-6.26,BULL,0,0,1,2.06,4.49,6.36,4.623330897495516,"(4.1, 4.4]"
20260317,801750.SI,计算机,4.53,-5.97,-6.07,BULL,0,0,1,2.5,4.36,7.82,4.489470537434399,"(4.4, 4.6]"
20260317,801760.SI,传媒,2.99,-6.41,-14.77,BULL,0,0,1,1.7,2.72,5.52,2.800770610509533,"(2.9, 3.2]"
20260317,801770.SI,通信,5.21,4.12,-2.42,BULL,0,1,0,2.89,5.22,8.48,5.37500830399256,"(4.9, 5.2]"
20260317,801780.SI,银行,6.72,-2.07,1.64,BULL,0,1,0,7.25,5.17,9.59,5.3235235501229,"(6.7, 6.9]"
20260317,801790.SI,非银金融,4.58,-6.17,-7.61,BULL,0,0,1,3.05,4.09,7.93,4.211452866538232,"(4.4, 4.6]"
20260317,801880.SI,汽车,5.06,-5.23,-4.0,BULL,0,1,0,2.93,4.44,9.62,4.571846143625856,"(4.9, 5.2]"
20260317,801890.SI,机械设备,4.91,-5.52,-4.18,BULL,0,0,1,2.37,4.69,9.1,4.8292699129741585,"(4.6, 4.9]"
20260317,801950.SI,煤炭,7.19,1.11,11.88,BULL,1,0,0,7.32,6.47,8.56,6.662127150734073,"(6.9, 7.2]"
20260317,801960.SI,石油石化,6.15,-3.19,5.66,BULL,0,1,0,5.45,5.88,7.67,6.054607055072079,"(6.1, 6.4]"
20260317,801970.SI,环保,6.15,-4.0,3.07,BULL,0,1,0,5.33,5.58,8.6,5.745698531854115,"(6.1, 6.4]"
20260317,801980.SI,美容护理,4.85,-8.15,-6.21,BULL,0,0,1,3.17,4.39,8.38,4.520361389756195,"(4.6, 4.9]"
20260318,801010.SI,农林牧渔,6.34,-6.42,3.64,BULL,0,1,0,6.02,5.74,8.06,5.960340322904805,"(6.1, 6.4]"
20260318,801030.SI,基础化工,5.89,-5.84,1.51,BULL,0,1,0,4.12,5.22,9.99,5.420379178669526,"(5.8, 6.1]"
20260318,801040.SI,钢铁,5.43,-5.47,1.04,BULL,0,1,0,3.89,5.02,8.52,5.212701815502111,"(5.2, 5.5]"
20260318,801050.SI,有色金属,4.16,-5.84,-5.14,BULL,0,0,1,2.35,4.15,6.72,4.309305285723857,"(4.1, 4.4]"
20260318,801080.SI,电子,5.53,-4.48,-1.0,BULL,0,1,0,4.45,4.59,9.28,4.766195484692169,"(5.5, 5.8]"
20260318,801110.SI,家用电器,5.12,-3.9,-4.47,BULL,0,1,0,3.84,4.5,8.39,4.6727406712668325,"(4.9, 5.2]"
20260318,801120.SI,食品饮料,5.64,-3.66,-3.71,BULL,0,1,0,4.6,4.6,9.56,4.77657935285054,"(5.5, 5.8]"
20260318,801130.SI,纺织服饰,4.91,-3.84,-5.64,BULL,0,0,1,3.08,4.51,8.45,4.683124539425203,"(4.6, 4.9]"
20260318,801140.SI,轻工制造,5.59,-4.78,-2.98,BULL,0,1,0,4.28,4.57,9.91,4.745427748375429,"(5.5, 5.8]"
20260318,801150.SI,医药生物,5.5,-4.39,-3.69,BULL,0,1,0,4.33,4.62,9.23,4.797347089167282,"(5.2, 5.5]"
20260318,801160.SI,公用事业,7.15,4.02,8.28,BULL,1,0,0,6.81,6.18,9.78,6.417230521873116,"(6.9, 7.2]"
20260318,801170.SI,交通运输,5.63,-2.95,-0.61,BULL,0,1,0,4.71,4.95,8.46,5.140014738393516,"(5.5, 5.8]"
20260318,801180.SI,房地产,5.14,-4.81,-5.29,BULL,0,1,0,3.46,4.33,9.48,4.49621491257453,"(4.9, 5.2]"
20260318,801200.SI,商贸零售,4.77,-5.08,-9.57,BULL,0,0,1,2.59,4.01,9.76,4.163931131506667,"(4.6, 4.9]"
20260318,801210.SI,社会服务,4.81,-4.49,-5.91,BULL,0,0,1,3.28,4.57,7.49,4.745427748375429,"(4.6, 4.9]"
20260318,801230.SI,综合,5.64,-8.64,4.46,BULL,0,1,0,4.78,4.88,8.6,5.067327661284921,"(5.5, 5.8]"
20260318,801710.SI,建筑材料,4.66,-3.69,-2.75,BULL,0,0,1,3.12,4.13,8.09,4.288537549407115,"(4.6, 4.9]"
20260318,801720.SI,建筑装饰,6.75,-2.31,4.83,BULL,0,1,0,6.35,5.65,9.81,5.866885509479468,"(6.7, 6.9]"
20260318,801730.SI,电力设备,6.54,-1.12,3.99,BULL,0,1,0,6.1,5.65,9.16,5.866885509479468,"(6.4, 6.7]"
20260318,801740.SI,国防军工,4.36,-6.28,-4.42,BULL,0,0,1,2.83,4.29,6.61,4.454679439941048,"(4.4, 4.6]"
20260318,801750.SI,计算机,5.0,-6.55,-4.41,BULL,0,1,0,3.67,4.39,8.33,4.558518121524754,"(4.9, 5.2]"
20260318,801760.SI,传媒,3.05,-5.34,-17.46,BULL,0,0,1,1.49,3.0,5.37,3.1151604475112213,"(2.9, 3.2]"
20260318,801770.SI,通信,6.3,2.61,2.55,BULL,0,1,0,6.01,5.21,9.23,5.409995310511155,"(6.1, 6.4]"
20260318,801780.SI,银行,6.67,-1.0,0.93,BULL,0,1,0,6.8,5.27,9.71,5.472298519461379,"(6.7, 6.9]"
20260318,801790.SI,非银金融,5.05,-4.94,-7.35,BULL,0,1,0,3.12,4.19,9.87,4.35084075835734,"(4.9, 5.2]"
20260318,801880.SI,汽车,4.99,-3.71,-4.05,BULL,0,0,1,3.16,4.4,9.0,4.568901989683126,"(4.9, 5.2]"
20260318,801890.SI,机械设备,4.93,-4.6,-3.2,BULL,0,0,1,3.01,4.58,8.47,4.755811616533799,"(4.9, 5.2]"
20260318,801950.SI,煤炭,6.88,0.33,10.33,BULL,0,1,0,6.91,6.31,7.95,6.552220807931936,"(6.7, 6.9]"
20260318,801960.SI,石油石化,5.6,-2.17,4.13,BULL,0,1,0,4.89,5.54,6.57,5.752662959737389,"(5.5, 5.8]"
20260318,801970.SI,环保,6.11,-2.06,4.13,BULL,0,1,0,5.57,5.46,8.26,5.669592014470424,"(6.1, 6.4]"
20260318,801980.SI,美容护理,4.78,-6.98,-5.42,BULL,0,0,1,3.36,4.45,7.51,4.620821330474979,"(4.6, 4.9]"
20260319,801010.SI,农林牧渔,5.89,-5.6,1.42,BULL,0,1,0,4.86,5.66,7.58,6.009315706555244,"(5.8, 6.1]"
20260319,801030.SI,基础化工,5.27,-2.63,-3.64,BULL,0,1,0,2.45,4.95,9.91,5.255496951846017,"(5.2, 5.5]"
20260319,801040.SI,钢铁,4.97,-3.18,-4.68,BULL,0,0,1,2.3,4.65,9.4,4.936981985067471,"(4.9, 5.2]"
20260319,801050.SI,有色金属,4.11,-1.39,-13.01,BULL,0,0,1,1.05,3.61,9.67,3.8327967669018426,"(4.1, 4.4]"
20260319,801080.SI,电子,4.99,-4.2,-2.4,BULL,0,0,1,3.32,4.44,8.52,4.714021508322489,"(4.9, 5.2]"
20260319,801110.SI,家用电器,5.12,-2.77,-5.61,BULL,0,1,0,2.89,4.5,9.69,4.777724501678198,"(4.9, 5.2]"
20260319,801120.SI,食品饮料,5.52,-3.3,-4.78,BULL,0,1,0,3.92,4.7,9.63,4.990067812863895,"(5.5, 5.8]"
20260319,801130.SI,纺织服饰,4.71,-2.37,-7.4,BULL,0,0,1,1.89,4.49,9.13,4.7671073361189125,"(4.6, 4.9]"
20260319,801140.SI,轻工制造,5.2,-3.74,-5.15,BULL,0,1,0,2.97,4.56,9.78,4.841427495033907,"(4.9, 5.2]"
20260319,801150.SI,医药生物,5.36,-3.67,-5.24,BULL,0,1,0,3.22,4.65,10.0,4.936981985067471,"(5.2, 5.5]"
20260319,801160.SI,公用事业,7.07,3.29,8.74,BULL,1,0,0,6.89,6.07,9.36,6.4446194944859245,"(6.9, 7.2]"
20260319,801170.SI,交通运输,5.13,-1.33,-2.37,BULL,0,1,0,2.92,4.89,8.65,5.191793958490307,"(4.9, 5.2]"
20260319,801180.SI,房地产,4.8,-3.68,-7.75,BULL,0,0,1,2.23,4.29,9.58,4.554764024933215,"(4.6, 4.9]"
20260319,801200.SI,商贸零售,4.47,-3.97,-11.66,BULL,0,0,1,1.62,4.05,9.47,4.2999520515103775,"(4.4, 4.6]"
20260319,801210.SI,社会服务,4.52,-4.0,-6.27,BULL,0,0,1,2.29,4.55,7.43,4.830810329474621,"(4.4, 4.6]"
20260319,801230.SI,综合,5.09,-6.95,0.92,BULL,0,1,0,3.14,4.5,9.14,4.777724501678198,"(4.9, 5.2]"
20260319,801710.SI,建筑材料,4.16,-1.53,-9.25,BULL,0,0,1,1.61,3.89,8.35,4.130077402561819,"(4.1, 4.4]"
20260319,801720.SI,建筑装饰,6.3,-2.59,2.74,BULL,0,1,0,5.14,5.55,9.5,5.89252688540311,"(6.1, 6.4]"
20260319,801730.SI,电力设备,6.02,0.14,1.84,BULL,0,1,0,4.94,5.56,8.35,5.9031440509623945,"(5.8, 6.1]"
20260319,801740.SI,国防军工,3.95,-5.76,-6.07,BULL,0,0,1,2.18,3.97,6.24,4.215014727036099,"(3.8, 4.1]"
20260319,801750.SI,计算机,4.95,-7.8,-5.53,BULL,0,0,1,3.11,4.37,8.84,4.639701349407494,"(4.9, 5.2]"
20260319,801760.SI,传媒,3.39,-5.59,-17.09,BULL,0,0,1,1.37,3.17,6.73,3.3656414822933076,"(3.2, 3.5]"
20260319,801770.SI,通信,6.22,0.6,4.4,BULL,0,1,0,6.01,5.13,8.85,5.446605931913146,"(6.1, 6.4]"
20260319,801780.SI,银行,6.7,-0.47,0.59,BULL,0,1,0,6.55,5.37,9.86,5.701417905335982,"(6.7, 6.9]"
20260319,801790.SI,非银金融,4.8,-6.18,-8.25,BULL,0,0,1,2.5,4.25,9.29,4.512295362696076,"(4.6, 4.9]"
20260319,801880.SI,汽车,4.49,-2.9,-6.39,BULL,0,0,1,2.07,4.29,8.27,4.554764024933215,"(4.4, 4.6]"
20260319,801890.SI,机械设备,4.67,-3.65,-5.36,BULL,0,0,1,2.2,4.35,8.82,4.618467018288924,"(4.6, 4.9]"
20260319,801950.SI,煤炭,7.09,-0.88,10.78,BULL,1,0,0,7.3,6.18,8.59,6.561408315638058,"(6.9, 7.2]"
20260319,801960.SI,石油石化,6.16,-3.01,3.27,BULL,0,1,0,4.97,5.28,9.72,5.605863415302419,"(6.1, 6.4]"
20260319,801970.SI,环保,5.68,-2.37,1.5,BULL,0,1,0,4.18,5.29,8.49,5.616480580861704,"(5.5, 5.8]"
